seed	12026021	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	50808333358.640472412109375
 1000	1472924504.048882007598877
 2000	25196533.526866268366575
 3000	2206836.627096581738442
 4000	1535561.277739925077185
 5000	59667.121580379491206
 6000	17748.400082110230869
 7000	3188.980342775459576
 8000	931.689658931599638
 9000	387.539541526147161
10000	169.927867457614781
11000	115.388412399427409
12000	64.773793620315345
13000	47.735189536512351
14000	40.813013325136566
15000	40.769024283811504
16000	38.794190743739215
17000	38.521067160336209
18000	39.571957579181962
19000	37.998273327497017
20000	38.495030870065911
21000	38.584106219735055
22000	36.283403624806560
23000	36.515218036514646
24000	35.980630751253074
25000	36.573404693388248
26000	35.462485105268115
27000	35.605027275022366
28000	34.985610949014252
29000	34.335677807672390
30000	34.444355946203331
31000	33.223310510129494
32000	33.956876727308583
33000	33.510414865165437
34000	33.382144264829066
35000	33.379995663022513
36000	31.938009455051773
37000	31.442501391350206
38000	31.609539156834529
39000	31.383152156973217
40000	30.592718581684228
41000	30.722810610850235
42000	29.973925258846929
43000	29.982514123418039
44000	30.219820640544370
45000	29.462970712544521
46000	28.823582916635708
47000	28.472366940279347
48000	28.130644375228144
49000	27.592998395328259
50000	27.889648669821685
51000	26.889835696181450
52000	26.951371696946122
53000	26.588330553857237
54000	25.827568681759335
55000	25.477046965065004
56000	26.069465525978252
57000	25.659558148688760
58000	24.789336203660987
59000	24.608668101660207
60000	24.153345443250622
61000	24.476300982679081
62000	23.836355329351544
63000	23.088865416453601
64000	22.808355994544268
65000	22.237015173347174
66000	22.723218563301021
67000	22.590290165558201
68000	22.669108692259567
69000	21.992092044602234
70000	21.257986213237182
71000	20.633064873132444
72000	21.244051504918737
73000	20.338852581451633
74000	19.970669525084137
75000	19.262380584082134
76000	18.681575692917363
77000	18.502989264139778
78000	18.053121930278870
79000	17.690740022206477
80000	17.652553043512896
81000	17.702040308870888
82000	17.004543867083790
83000	17.598601435905191
84000	16.464439565571723
85000	17.168639800440953
86000	16.031598196576418
87000	15.152425322012872
88000	15.674202207911337
89000	15.310180532404102
90000	14.628654652463004
91000	14.317322952558976
92000	14.441543333936522
93000	15.578531283028342
94000	13.293457525538498
95000	13.233572833215160
96000	12.270139932988386
97000	12.563193164572873
98000	11.936723635247560
99000	11.557810421321811
100000	11.917287786715718
101000	11.209753678637259
102000	10.643738157313734
103000	10.502508269863787
104000	9.705802036720858
105000	10.872886459807694
106000	9.868101911280437
107000	9.154133618727878
108000	7.961038735944586
109000	8.049302770859024
110000	7.661666920492529
111000	7.445923733771319
112000	7.259345195345007
113000	7.087974234656042
114000	6.517743337171565
115000	6.117331159686153
116000	6.041825801053878
117000	5.859524851167849
118000	4.765643956923726
119000	5.339379000126022
120000	4.823735338767531
121000	4.230054891869532
122000	3.689168870006720
123000	3.156867863490483
124000	4.083461048245640
125000	3.404495034167557
126000	4.740718637060805
127000	2.043470692683016
128000	2.150104392927971
129000	1.712584717723361
130000	1.559988766360755
131000	1.276471916046302
132000	0.969815214710405
133000	0.955636258528968
134000	0.854134457286867
135000	0.485330036626316
136000	0.367864868012566
137000	0.218672941898763
138000	0.242848323242815
139000	0.064800858268520
140000	0.063817927082277
141000	0.030093664956075
142000	0.020836202627270
143000	0.013264045527325
144000	0.004396482808282
145000	0.003653072775877
146000	0.001070677817206
147000	0.000284253669971
148000	0.000127580339356
149000	0.000028460749885
150000	0.000008754475402
151000	0.000003259375624
152000	0.000000457777484
153000	0.000000243275478
154000	0.000000092653383
155000	0.000000019574668
156000	0.000000004525080
157000	0.000000001145677
158000	0.000000000782839
159000	0.000000000117923
160000	0.000000000022478
161000	0.000000000008733
162000	0.000000000003666
163000	0.000000000000877
164000	0.000000000000240
165000	0.000000000000053
165600	0.000000000000022
last result:	(0.9999999983157241,1.000000000880864,1.0000000009209782,1.0000000010288361,0.9999999999471112,0.999999998940834,0.9999999981970837,0.9999999986264252,1.0000000000010714,0.9999999999672247,1.0000000018160127,1.000000003547554,1.0000000023967162,1.000000000548088,0.9999999993170025,0.9999999976771115,0.9999999982010692,0.999999999558871,0.999999999755509,0.9999999996970383,1.000000000360676,1.0000000014142965,1.0000000021450046,1.0000000000822544,1.000000001148041,1.000000000316771,1.0000000000648106,0.999999998493599,0.9999999979422969,1.000000000488298,0.9999999980002399,0.9999999997249619,0.9999999997549188,0.9999999968096004,0.999999997520218,0.9999999951232924,0.9999999908624941,0.999999982198672,0.9999999668736939,0.9999999326144138)
