seed	12026026	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	8283890414.206453323364258
 1000	2701352459.308614253997803
 2000	2284173636.015401840209961
 3000	374996762.137001991271973
 4000	30265756.617106944322586
 5000	5200011.510384691879153
 6000	5263465.926130229607224
 7000	1685797.385268715443090
 8000	418212.207396617217455
 9000	222316.254276344174286
10000	51162.007562035760202
11000	11380.610976234052941
12000	15698.083350414985034
13000	4504.275119889104644
14000	2584.737217228624559
15000	2311.487586497323264
16000	2133.659953316531301
17000	2017.454940902935277
18000	2221.107392352855641
19000	2270.323292788398703
20000	897.271668645150271
21000	1015.944767356462307
22000	398.629025861226580
23000	360.636012072103199
24000	263.833338249093231
25000	257.757196856918995
26000	105.798632227905557
27000	87.638532043797085
28000	60.991009455828788
29000	49.795336364128879
30000	43.902514178992675
31000	41.871593658634694
32000	39.450028519556390
33000	38.942656009115318
34000	38.401972465494651
35000	38.172550535939187
36000	38.331561906993031
37000	38.165719288879913
38000	38.160011730556967
39000	37.580137299479709
40000	37.640452437944802
41000	37.444553737238444
42000	37.071191059949726
43000	37.472132068974908
44000	36.656412661252574
45000	36.687587269087672
46000	35.913555817325530
47000	36.130437405545720
48000	35.759425521374226
49000	35.505521792085943
50000	35.248274125458600
51000	35.164962259886082
52000	35.198832363774414
53000	34.783987429484874
54000	34.345429650674632
55000	34.183954144469489
56000	33.666672361358223
57000	33.631941432916264
58000	33.026646946667647
59000	33.348424317788400
60000	32.770332506212739
61000	32.634353187767935
62000	32.508932865713511
63000	32.419897635329129
64000	32.088022629177331
65000	31.531958467865895
66000	31.885855669096593
67000	32.093167388364158
68000	31.260348066945760
69000	31.013014114547254
70000	30.738032512720292
71000	30.466440653163914
72000	30.482571182690720
73000	29.996432739514148
74000	29.715948785038478
75000	29.479385954914722
76000	29.288546636824606
77000	29.569336232881266
78000	28.786842530523423
79000	28.605818050847230
80000	28.568624031502907
81000	28.010509017132797
82000	27.958657617671580
83000	27.790999098890893
84000	27.574072729676260
85000	27.096756598294437
86000	27.368740023997560
87000	26.675796022086686
88000	26.404563155768432
89000	26.761970780599004
90000	26.165800967432453
91000	25.868526540486236
92000	25.921648766449088
93000	25.354700468375423
94000	25.271617556860679
95000	25.691285208307949
96000	25.792852742937050
97000	24.903961136053702
98000	24.724059297790973
99000	24.574067102968673
100000	23.736417671177328
101000	23.605634785374388
102000	23.299097531107382
103000	22.889822357069001
104000	22.918922827691269
105000	23.189780709172936
106000	22.795405500458838
107000	22.617507125491752
108000	22.006056937006470
109000	22.371290421800065
110000	21.556789401189384
111000	21.403108748477834
112000	21.226198640353289
113000	21.091622681456681
114000	21.232276505837888
115000	20.612597433822053
116000	20.703089026400637
117000	20.385018089170355
118000	19.684286349483166
119000	20.369239753638890
120000	19.832333043103688
121000	19.339141602117412
122000	19.294981774790180
123000	18.876042943623869
124000	18.476838376117989
125000	18.235289059499959
126000	18.244001505574232
127000	17.915880594514405
128000	17.873456738277834
129000	17.614909417953307
130000	17.910720509686893
131000	17.175195679611409
132000	16.655605805809774
133000	16.753676644049548
134000	16.774323267111846
135000	16.076178411472206
136000	16.099490750810169
137000	15.736360634135943
138000	15.994714571147181
139000	15.185327006338524
140000	15.067922178545905
141000	14.660021300093275
142000	14.615823200287183
143000	14.424304448298054
144000	14.101422033868770
145000	14.143006437683184
146000	14.154867940858511
147000	13.449966961472001
148000	13.438503266732903
149000	13.029613982118597
150000	12.857714405218935
151000	12.990180613976523
152000	12.628086942005613
153000	12.298379793609715
154000	12.475747979020065
155000	11.709334206675360
156000	11.951459089381389
157000	11.555761191057272
158000	11.573434984257204
159000	11.620281024391097
160000	10.654109057968673
161000	10.309976545119033
162000	10.358145407051170
163000	9.682035422754973
164000	9.558781079146119
165000	9.962205911653244
166000	9.284921917994328
167000	9.062514296124698
168000	8.918674080111494
169000	8.979497140578420
170000	8.711417707079335
171000	8.191203076159859
172000	7.865250191617108
173000	8.130920299924071
174000	8.049014198265246
175000	7.415888899253580
176000	6.742082144104039
177000	7.073650853652157
178000	6.641890917962284
179000	6.568813724967858
180000	6.342940375689982
181000	5.965737563545000
182000	5.766360072026051
183000	5.562465056541615
184000	5.114969881625660
185000	5.575190220530723
186000	5.315418427745414
187000	5.916840315474051
188000	5.313684027588128
189000	4.278250038890550
190000	4.073049095976184
191000	4.041752222900501
192000	3.578148697690653
193000	3.245372576994960
194000	2.924389459945069
195000	3.401500035044768
196000	2.534777547957225
197000	2.640751389384115
198000	2.163447522319451
199000	1.601728439190679
200000	1.582965573637000
201000	1.646618005291508
202000	1.421606982832039
203000	1.431989274098565
204000	1.027323123370538
205000	0.732385643742717
206000	0.512578571506135
207000	0.498366065483934
208000	0.585450150811145
209000	0.391419068912309
210000	0.268964425748727
211000	0.244901967948882
212000	0.198037261454661
213000	0.148255771636531
214000	0.110938450288711
215000	0.137056144134364
216000	0.078845838022540
217000	0.074280043838497
218000	0.032317296580372
219000	0.025431858808249
220000	0.019528666927909
221000	0.006437963666355
222000	0.005120386642197
223000	0.001490068907320
224000	0.001452137841051
225000	0.000765769180079
226000	0.000312319445594
227000	0.000208470291768
228000	0.000120523115708
229000	0.000036499537702
230000	0.000018078857203
231000	0.000005218065911
232000	0.000003336552548
233000	0.000001278545478
234000	0.000000393330632
235000	0.000000139395232
236000	0.000000068021927
237000	0.000000038071061
238000	0.000000016802542
239000	0.000000008437969
240000	0.000000003515196
241000	0.000000001250307
242000	0.000000000808807
243000	0.000000000361228
244000	0.000000000216963
245000	0.000000000072016
246000	0.000000000044136
247000	0.000000000028889
248000	0.000000000006525
249000	0.000000000005822
250000	0.000000000003056
251000	0.000000000000674
252000	0.000000000000300
253000	0.000000000000086
253300	0.000000000000088
last result:	(1.0000000031938356,1.000000000412992,1.0000000022114548,0.999999999829938,0.9999999983045859,1.0000000008692944,0.9999999981687309,0.9999999988570386,0.9999999967657609,0.9999999946123086,0.9999999967668043,0.9999999989869388,1.0000000004968286,0.9999999988919852,1.000000000914636,0.9999999990655198,0.9999999993451699,1.0000000041871937,1.0000000012451642,0.9999999974022252,1.0000000020850746,0.9999999997817247,1.000000003753952,1.0000000006287073,1.0000000023364646,1.0000000021484146,0.9999999994475546,1.000000000699159,1.0000000014710746,1.0000000078763176,1.0000000025565572,0.9999999991753671,0.9999999987644419,1.0000000017456785,1.0000000017318786,1.0000000037990218,1.0000000015745334,1.000000007315972,1.0000000197260632,1.0000000461049907)
