seed	12026029	poultation_size	100	mean	3.0	sigma	40.0
evals	AckleyProblem vlaue
    1	21.790824625736498
 1000	21.719511139452209
 2000	21.627971476906204
 3000	20.988118930320422
 4000	17.730257210558143
 5000	12.592102902836531
 6000	8.656751060746856
 7000	5.161857034089572
 8000	4.345274519945722
 9000	3.291486590743415
10000	1.381517937250653
11000	0.720142566256204
12000	0.565762643400131
13000	0.153211727528408
14000	0.085103825287000
15000	0.036891292508795
16000	0.023280825496564
17000	0.011908706930541
18000	0.007330487566272
19000	0.003201570407491
20000	0.001844595673458
21000	0.001225463657164
22000	0.000533968135241
23000	0.000280940668873
24000	0.000188204241770
25000	0.000078442637318
26000	0.000053822088983
27000	0.000028293109875
28000	0.000017275819478
29000	0.000010714022260
30000	0.000006173251383
31000	0.000003269358999
32000	0.000002352537557
33000	0.000000871615260
34000	0.000000621169143
35000	0.000000330162685
36000	0.000000167059483
37000	0.000000102831824
38000	0.000000059805722
39000	0.000000034311843
40000	0.000000019036492
41000	0.000000009193223
42000	0.000000005161035
43000	0.000000002224404
44000	0.000000001485056
45000	0.000000000786205
46000	0.000000000359780
47000	0.000000000194064
47200	0.000000000184408
last result:	(4.3253205884871977e-11,-1.8672346643050256e-11,6.751137508110456e-11,-1.4053064988861437e-12,5.702150758792345e-11,6.6226020336459285e-12,2.300001713663629e-11,2.7876393531475467e-11,-5.518008585737631e-12,7.25639761578051e-11,-8.430920133999052e-11,-2.176708637191759e-11,-2.1091177987222244e-11,-1.0130749849491122e-13,1.3698269663290863e-11,-2.2783515191512294e-11,-4.057191142939779e-11,-4.6277100546178176e-11,5.585105987811523e-11,1.2623113088618129e-11,-6.021688181252274e-11,2.0910362421821265e-11,-1.0995211425953925e-10,1.3976500092900366e-13,6.158236780148315e-11,2.9119145542978424e-11,-8.630076615250561e-11,2.2482943327795904e-11,-1.473920406824022e-11,-8.235451090794983e-11,-6.427204456887212e-11,5.357111230462284e-11,-6.249920349054993e-11,-2.192925779487253e-11,-5.992334372466917e-11,-1.272002347799803e-11,-5.883901879765934e-12,-3.503394674651778e-11,-6.754994052815969e-12,1.8601901803540183e-11)
