seed	12026023	poultation_size	100	mean	3.0	sigma	40.0
evals	RastrginProblem vlaue
    1	90373.524225923611084
 1000	12100.980576836313048
 2000	4096.174359018168616
 3000	1797.255331070461580
 4000	769.898055713680833
 5000	549.987679132227640
 6000	519.923754452163962
 7000	473.102717933713052
 8000	435.191780272213407
 9000	480.643419829541585
10000	371.581895269228028
11000	321.668047937636743
12000	154.557398348659405
13000	121.856967269680339
14000	72.978021063318096
15000	37.904735216915597
16000	20.787725187566732
17000	18.371521219109042
18000	17.350553224878077
19000	17.103666380125183
20000	16.946697111176711
21000	16.927519990237709
22000	16.917177611267959
23000	16.915645877576615
24000	16.914720402547513
25000	16.914401754288608
26000	16.914337233941360
27000	16.914311240113541
28000	16.914305659598366
29000	16.914304981169305
30000	16.914304166383090
31000	16.914304034278516
32000	16.914303988068262
33000	16.914303975903607
34000	16.914303972168334
35000	16.914303970964319
36000	16.914303970725612
37000	16.914303970620928
38000	16.914303970598070
39000	16.914303970592879
40000	16.914303970587383
41000	16.914303970586300
42000	16.914303970586076
42800	16.914303970585998
last result:	(-3.506286037286836e-09,0.994958634585483,0.9949586400311778,1.1261494985059378e-09,3.48282204581978e-09,1.4416316210148136e-11,0.9949586407580865,-2.1200370577478033e-11,1.3320075552154638e-09,4.0311702993001865e-09,-1.4750278420999158e-09,0.9949586402095049,1.5941527740705312e-09,7.869835703174263e-10,-1.4809412189163253e-09,-0.9949586414423277,-0.9949586336174023,-3.0337032224920853e-09,0.9949586398532388,0.9949586338877817,3.6698615766952182e-09,-0.9949586394876935,0.9949586386687025,2.774671665471563e-10,-0.994958636978549,-1.811284531311782e-09,-4.829691772356646e-09,9.333454977423492e-10,0.9949586390821595,1.1640100111449022e-09,-0.9949586415081249,-0.994958637020786,0.9949586403469683,-0.9949586413966672,9.75680786961992e-10,3.292763746159779e-09,-2.021093374275876e-09,9.716207099151367e-10,0.9949586372534623,-2.5259079771007192e-09)
