seed	12026024	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	62515306296.778564453125000
 1000	1782952098.911116838455200
 2000	107885509.482025295495987
 3000	35716191.478805482387543
 4000	2845461.072560767177492
 5000	301528.037592629203573
 6000	16081.328586492776594
 7000	17906.496939869040943
 8000	1605.948777773348183
 9000	322.410601926078471
10000	158.123041897597346
11000	75.924132476603020
12000	54.219742048926477
13000	42.277933685919194
14000	39.583971467213374
15000	38.833827665994576
16000	38.075372916559715
17000	37.875671820661353
18000	37.868267440144614
19000	37.643644065396337
20000	37.422366666583322
21000	36.775425921820599
22000	36.858123128364468
23000	36.607569603892863
24000	36.279341758814908
25000	35.923045556799721
26000	35.472682139438980
27000	35.202041847177512
28000	35.319169146808790
29000	34.736520342966926
30000	34.367027376493574
31000	34.157842046381546
32000	33.606295421357167
33000	33.404180802392275
34000	33.919422010287249
35000	32.810707626332295
36000	32.846004196307632
37000	32.453702920399749
38000	32.409980145231991
39000	31.791015974533575
40000	31.577711247368772
41000	31.126044163171226
42000	31.135067262270123
43000	30.500094112442465
44000	30.406571462299127
45000	30.157332603353037
46000	29.548709244241280
47000	29.364669590857606
48000	29.359014095265767
49000	28.712329762694207
50000	29.342244962591209
51000	28.285932334799853
52000	28.284372368307956
53000	27.675965054379351
54000	27.600927847586519
55000	27.405641792508000
56000	27.616575825087992
57000	26.571403230635532
58000	26.348502645499046
59000	26.082499120368016
60000	26.238030739033633
61000	25.689553364321437
62000	25.788279964682239
63000	25.207364545195105
64000	25.345480473420224
65000	24.763933807849661
66000	24.615980812742528
67000	24.547355020919902
68000	24.134821453914284
69000	23.724319025197516
70000	23.431271616214978
71000	23.251902122977025
72000	22.475535288730054
73000	22.203929743285556
74000	22.607311573789897
75000	21.897877997452035
76000	21.810147067388286
77000	21.477217222478124
78000	20.906950474838744
79000	21.011240128861985
80000	20.376617572596995
81000	20.622362291276847
82000	19.903917816261853
83000	20.123502310517555
84000	20.084046066674972
85000	19.366806970394393
86000	19.043585317878478
87000	19.116475738571733
88000	18.306888564548377
89000	18.051614080605773
90000	17.717119703956179
91000	17.833953507517908
92000	17.659478657367067
93000	17.468489944913554
94000	16.678608198857351
95000	16.870245653285046
96000	16.827329227357779
97000	16.113205353253168
98000	15.674429945748631
99000	15.847128823629962
100000	15.555772918806010
101000	15.558957590928079
102000	14.643765822402223
103000	15.189999317620568
104000	14.184318659682932
105000	13.913135138100492
106000	13.776850790127435
107000	13.235068195316780
108000	13.033048629717605
109000	13.063435670670353
110000	12.650271928362182
111000	13.090112066220810
112000	11.891285541523857
113000	11.521494034104091
114000	11.282887311780781
115000	11.191666253611071
116000	11.321994028642136
117000	10.834598335847829
118000	10.396409948772256
119000	9.825727546937431
120000	10.488014629077774
121000	9.521810657664371
122000	9.480468167281048
123000	9.850192910339864
124000	8.717173862239472
125000	8.323366698213718
126000	8.342001236574351
127000	7.943279704551133
128000	7.638195442488804
129000	7.097910287501147
130000	7.315942167681204
131000	7.291902223232647
132000	6.982018974980242
133000	6.229337946498633
134000	6.315810313132876
135000	5.498463919593322
136000	5.341167600365511
137000	5.670916605964014
138000	5.041257698148120
139000	4.403137046157664
140000	4.124843378370671
141000	3.748278118009446
142000	3.717788211833974
143000	3.458486125843038
144000	3.743605574412794
145000	3.546361128243233
146000	2.625450612546397
147000	2.558549167719572
148000	2.584057653862993
149000	1.803130384203173
150000	1.526912399771019
151000	1.277851450433769
152000	1.047095354587335
153000	1.002981460680729
154000	0.995896199296963
155000	0.536961047630616
156000	0.460017347377087
157000	0.420208964132101
158000	0.401120412513360
159000	0.280648165554317
160000	0.322254141083117
161000	0.103357767223409
162000	0.095731257161852
163000	0.033800555478825
164000	0.032485899727928
165000	0.012512136209124
166000	0.006597691082271
167000	0.003655405673219
168000	0.001043745537600
169000	0.000372144716122
170000	0.000100817448992
171000	0.000046853469385
172000	0.000023348818366
173000	0.000005553757811
174000	0.000001649612971
175000	0.000000318021305
176000	0.000000193890316
177000	0.000000053122249
178000	0.000000013947783
179000	0.000000006049791
180000	0.000000000900876
181000	0.000000000390593
182000	0.000000000115265
183000	0.000000000040211
184000	0.000000000014919
185000	0.000000000003554
186000	0.000000000001278
187000	0.000000000000222
188000	0.000000000000074
188600	0.000000000000041
last result:	(0.9999999991178344,1.0000000004538132,1.0000000031972534,1.0000000016257065,1.0000000048093745,1.0000000028463225,1.000000000207426,0.999999999821623,0.9999999980417245,0.9999999983533955,0.9999999992096491,0.9999999978875601,0.9999999977282754,0.9999999976986603,0.9999999978765105,0.9999999985458095,0.9999999998537746,0.9999999993456891,0.9999999973932439,0.9999999995167614,0.999999998842942,1.0000000015075803,1.0000000006145784,0.9999999992500465,1.0000000034518466,1.000000003104031,1.000000004244116,1.000000003566124,1.0000000011222316,1.000000000179516,0.9999999997985075,1.0000000002233493,1.0000000003580751,0.9999999984057327,1.0000000013284054,1.0000000003244944,0.9999999980971883,0.9999999959032614,0.9999999846528705,0.9999999695556342)
