seed	12026025	poultation_size	100	mean	3.0	sigma	40.0
evals	EllipsoidProblem vlaue
    1	5001806314.235099792480469
 1000	1111259299.419878244400024
 2000	871279264.981963634490967
 3000	853763271.911223769187927
 4000	811453351.647280812263489
 5000	101078907.265824943780899
 6000	95181216.183916747570038
 7000	27264829.268897574394941
 8000	8744076.165274135768414
 9000	7639606.145616559311748
10000	4541429.718370950780809
11000	3679675.961687104776502
12000	1722358.680018611019477
13000	1508770.522629673359916
14000	1154365.969576758798212
15000	997714.028728024335578
16000	901565.678373233997263
17000	426646.564633665897418
18000	444109.938359742751345
19000	667846.423167989472859
20000	276845.118817473819945
21000	227236.080198018200463
22000	169454.303197310131509
23000	120556.803682068508351
24000	90396.779371040975093
25000	81770.085470317091676
26000	51302.705250970437191
27000	46313.299709197322954
28000	31861.325546967254922
29000	29633.862635906232754
30000	25598.727043773018522
31000	24779.077064645436622
32000	18038.085301523835369
33000	13573.388686969245100
34000	11748.087792927903138
35000	9789.509235902170985
36000	10432.928636134458429
37000	6222.700896561424088
38000	5990.787326824711272
39000	5151.948997431459247
40000	4356.127942257986433
41000	3430.528541646629037
42000	3464.108794939740619
43000	3130.960088190427541
44000	2775.446191656434621
45000	2565.192442608791680
46000	2413.553744207876207
47000	2055.572902791227079
48000	2118.379267119236829
49000	1168.270219427581196
50000	1249.858604460669312
51000	812.767922203197145
52000	991.870390530787290
53000	514.896951067300165
54000	343.496387800129241
55000	240.308261735681270
56000	210.603068025670240
57000	172.089018266313474
58000	197.463683544865233
59000	121.059074799880904
60000	91.499329546662111
61000	80.592665899046509
62000	44.614129874265075
63000	21.049253760281946
64000	15.964736929392952
65000	13.547787448163136
66000	2.046392595493734
67000	1.247446906246566
68000	0.611471442575329
69000	0.399746740022252
70000	0.191313864190946
71000	0.277829630393565
72000	0.146482021411472
73000	0.043168695695849
74000	0.028278608301163
75000	0.009812502066209
76000	0.003661593804482
77000	0.002978948862789
78000	0.000991025555269
79000	0.000249753728119
80000	0.000112608277574
81000	0.000043759895944
82000	0.000017263619585
83000	0.000003702427427
84000	0.000001328658154
85000	0.000000392233538
86000	0.000000137788948
87000	0.000000052852220
88000	0.000000013593726
89000	0.000000005071508
90000	0.000000001016751
91000	0.000000000430888
92000	0.000000000114173
93000	0.000000000035711
94000	0.000000000012726
95000	0.000000000003454
96000	0.000000000000885
97000	0.000000000000174
98000	0.000000000000074
98400	0.000000000000049
last result:	(2.2749036875035412e-08,4.285736289561653e-08,-1.5613153598231483e-08,-1.9273540075584717e-08,-3.085829463590924e-08,2.1444926042989113e-08,-1.3244280213537917e-08,3.3608177915422256e-09,-1.1405987860031123e-08,1.0453172422962039e-08,6.561743308447222e-09,4.06997135899473e-10,-2.395946707983395e-09,3.632168701053651e-09,1.5466901119130442e-09,-3.056125169252816e-09,-8.455116329077195e-10,-1.0240433017589236e-09,-8.76666633395455e-10,-7.408994920614855e-10,1.8164741885274267e-10,1.028955137037904e-09,-7.71097485080022e-10,-1.8461753013593838e-10,-3.8073623448476874e-10,4.89629476084435e-10,-1.8209299791937796e-10,-2.8989659561079573e-10,-1.7564395492685926e-10,6.423868923433467e-11,-1.5577156949076992e-10,-3.66195736058378e-11,-5.694324912507251e-11,-1.1147068827695844e-10,9.48162955267426e-11,1.7436599547579613e-10,6.313806330545853e-11,4.012746942420114e-11,5.528607584282458e-11,2.188728053777059e-11)
