seed	12026028	poultation_size	100	mean	3.0	sigma	40.0
evals	EllipsoidProblem vlaue
    1	5830129434.612276077270508
 1000	1204939107.786983013153076
 2000	1548492646.677818298339844
 3000	269344002.871778309345245
 4000	167940271.865762025117874
 5000	97568686.269305408000946
 6000	61947098.353612922132015
 7000	64602707.827742829918861
 8000	36990664.881484642624855
 9000	8797248.727324929088354
10000	4233225.223382422700524
11000	4709574.114657904021442
12000	1899591.951699022436514
13000	2064426.873713247012347
14000	1475967.163027502596378
15000	1108073.849933119025081
16000	1092286.423312838422135
17000	535140.160971517441794
18000	406645.042189427651465
19000	262712.962483017647173
20000	204401.875398263568059
21000	131967.721037297334988
22000	103815.269294002326205
23000	78495.234525388601469
24000	46306.802090588302235
25000	45082.966792909523065
26000	25951.590041913324967
27000	22999.191319845893304
28000	15313.981798271177468
29000	12450.147238418983761
30000	9296.580484162679568
31000	8260.649896687351429
32000	7691.088955035593244
33000	6864.550812030058296
34000	6555.827297651738263
35000	5592.313957350653254
36000	5639.084134174257997
37000	5545.109235789892409
38000	4988.015664504781853
39000	3936.963042391405452
40000	3663.020620834274723
41000	2619.781874043731932
42000	2567.641634551630432
43000	2221.992787406812113
44000	1517.257260165843718
45000	1443.900247858799048
46000	1426.356806512481398
47000	1043.667493394882513
48000	832.817474782733143
49000	761.349016706610882
50000	426.023682207175455
51000	441.117920433852248
52000	304.968273972552538
53000	324.348893050260472
54000	264.281018228404378
55000	173.281395045284427
56000	190.524175336132998
57000	128.316830132352010
58000	116.203095286737394
59000	88.397392280967793
60000	56.033018266828769
61000	41.238477126835257
62000	42.095528079154917
63000	31.172541828940638
64000	20.183333821346540
65000	10.701008528782227
66000	5.105239701848935
67000	3.897212961215293
68000	1.927791041725388
69000	1.789728608554671
70000	1.225553173552961
71000	0.365287681923496
72000	0.270354182944043
73000	0.070984190779434
74000	0.026466976532507
75000	0.015803864180043
76000	0.004492519871894
77000	0.001398612924513
78000	0.000449087500776
79000	0.000079034511644
80000	0.000045544257839
81000	0.000013191886869
82000	0.000007990601508
83000	0.000001968970663
84000	0.000000561161368
85000	0.000000197472600
86000	0.000000067782319
87000	0.000000016139533
88000	0.000000002838249
89000	0.000000001128816
90000	0.000000000392986
91000	0.000000000072180
92000	0.000000000034165
93000	0.000000000006680
94000	0.000000000001457
95000	0.000000000000651
96000	0.000000000000202
97000	0.000000000000065
97400	0.000000000000043
last result:	(-6.440175874104774e-08,2.0339140698663532e-08,-6.418436407646786e-09,-2.8544307535228396e-08,1.1050158809616091e-08,2.4085294515495376e-08,-7.106698701287028e-09,6.948668948927468e-10,5.8735159216564145e-09,4.240604083073531e-09,5.835485194167682e-09,3.848321847967189e-09,-2.405726013916901e-09,-1.8388845156311836e-09,5.8864152199690074e-09,2.235464947264246e-09,-2.3306444494142576e-09,9.878901972479034e-10,7.521007365531693e-10,1.0967537983541576e-09,8.419287590337922e-10,-1.2132491541193335e-09,6.270617890575352e-10,-5.436953593053187e-10,-4.808961468944754e-10,-1.7496006813953084e-10,-9.981158700851221e-11,3.536470875393581e-10,3.3806048829362693e-10,-2.409563696624308e-10,1.3771976107470977e-10,-4.4302892722542834e-11,5.043995547632583e-11,6.166595494062185e-11,-3.425127495784821e-11,4.387120160712406e-11,5.424402820113452e-11,5.713660898806974e-11,-2.92919962558773e-11,-9.810137289348072e-12)
