seed	12026023	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	50795522796.349815368652344
 1000	2290848313.589400291442871
 2000	150401378.498818695545197
 3000	34156859.833737432956696
 4000	640957.790714644826949
 5000	116199.821682343506836
 6000	12191.929735319030442
 7000	3394.560968619451160
 8000	617.831565836691425
 9000	224.321990076567118
10000	69.713826098951174
11000	50.439756633935815
12000	40.723745134348533
13000	39.860059652315449
14000	39.316492766135347
15000	39.233758800379277
16000	38.430391957480566
17000	38.458230713635835
18000	38.096628754840232
19000	38.524983127682553
20000	37.472373017644330
21000	37.368400588973735
22000	36.844424805995942
23000	37.046366035127001
24000	36.734699291291676
25000	36.493567896359011
26000	36.105401839425753
27000	35.252091063738213
28000	35.174825784834340
29000	35.840050543152451
30000	34.506455902228083
31000	34.265277149904371
32000	34.372780613903743
33000	34.230130149497704
34000	33.376538805195629
35000	33.261715209919814
36000	33.357860029267570
37000	32.844953271813843
38000	31.912811852518992
39000	32.185214223936057
40000	31.629088899426669
41000	31.372992797891502
42000	31.402394019344744
43000	31.554785643564557
44000	30.663469080884429
45000	30.837340921817603
46000	30.072678975232222
47000	29.569568413238255
48000	29.409188450127974
49000	28.813578670368710
50000	29.046328304259355
51000	28.691496735897356
52000	29.262073833220917
53000	27.910429291339174
54000	27.737609448062233
55000	27.632978729529462
56000	26.951307400671002
57000	27.049495409228701
58000	26.561008636164839
59000	26.636274801677768
60000	26.371440113975257
61000	25.682232104968705
62000	25.352161988320571
63000	25.399942384542221
64000	25.259856073140579
65000	24.967147637724352
66000	24.426577680082534
67000	24.347530952743590
68000	23.784749449814228
69000	23.632524993051739
70000	23.635496733821181
71000	23.310955877243345
72000	23.237538967241601
73000	23.165672468169202
74000	22.206318941000699
75000	21.945709948893107
76000	21.500739541726521
77000	22.438353524452300
78000	21.613968952971685
79000	20.882633910467643
80000	20.719391083258124
81000	20.262805519373799
82000	20.133193191739775
83000	19.880656488365261
84000	20.105959937959643
85000	19.224457656716233
86000	18.837142307712245
87000	18.485728524947248
88000	18.341714758625866
89000	18.063066985189014
90000	18.397823901602216
91000	17.372641476382384
92000	17.279756814439359
93000	16.769670290908056
94000	16.906698242979779
95000	16.644672124321776
96000	16.229258292013881
97000	15.861957736023617
98000	15.521593765901677
99000	15.327518030292884
100000	15.200248038643878
101000	14.633730435923994
102000	14.243863866537097
103000	14.050995001591851
104000	14.154628812907877
105000	13.881874708745478
106000	14.089295810447798
107000	13.372377812080185
108000	12.890588757355273
109000	12.901012170627748
110000	12.731842731452886
111000	12.053107997958115
112000	11.950659052851702
113000	11.930579796494630
114000	11.261377648220286
115000	11.523448877327125
116000	10.646609293093228
117000	10.699382861503548
118000	11.089687373466013
119000	10.766377819176979
120000	10.862430548343941
121000	9.701372485698270
122000	9.553570117240421
123000	8.680622224593648
124000	8.618175388115715
125000	8.197718832069119
126000	8.346615977662255
127000	7.969224620412358
128000	7.664122053175104
129000	7.100272939163830
130000	6.790059516196670
131000	7.230703891908631
132000	6.544277996314512
133000	6.548982678740493
134000	6.195205632889357
135000	5.779646947999225
136000	5.423533827272235
137000	5.123813910285903
138000	4.770028724562100
139000	4.442634024168362
140000	3.928390731462963
141000	3.928584960911122
142000	3.918787684350094
143000	3.904998384371551
144000	3.427763280810193
145000	2.917458528120988
146000	2.657230777374200
147000	2.274445178134315
148000	2.269163360788884
149000	1.814203856098745
150000	1.604342143223247
151000	1.592905720862450
152000	1.458974694107302
153000	1.179023943183094
154000	1.006207609905760
155000	0.687688357778350
156000	0.696289942091046
157000	0.460627649570230
158000	0.301321855721188
159000	0.385133677067791
160000	0.295916170014405
161000	0.098691655865997
162000	0.049101116661760
163000	0.048612416027372
164000	0.028114368895493
165000	0.015216047373129
166000	0.006993987968985
167000	0.001977543978646
168000	0.001133540570506
169000	0.000520803932850
170000	0.000183455256325
171000	0.000065504982928
172000	0.000015020359351
173000	0.000008157085694
174000	0.000002153313002
175000	0.000000854158115
176000	0.000000133871043
177000	0.000000065759143
178000	0.000000017765392
179000	0.000000009502785
180000	0.000000003136358
181000	0.000000000481894
182000	0.000000000179718
183000	0.000000000029779
184000	0.000000000009826
185000	0.000000000004795
186000	0.000000000000539
187000	0.000000000000367
188000	0.000000000000099
188600	0.000000000000044
last result:	(0.9999999999268527,1.0000000006466845,0.9999999983462835,0.999999998933084,0.9999999998184843,1.0000000015315011,0.9999999989972381,0.9999999981145309,0.9999999994830178,0.9999999979587717,1.0000000006140677,1.0000000000352165,0.9999999992267776,1.0000000008309156,1.000000003356624,1.0000000030332565,1.0000000049934212,1.0000000008499548,1.0000000016050399,0.9999999987188831,0.9999999978814228,0.9999999981524341,1.0000000011018604,1.0000000009693648,0.9999999996001607,0.999999999629046,0.999999999665131,0.9999999969249899,0.9999999981112356,0.999999997270158,0.9999999991688543,0.9999999988551345,1.0000000017109634,1.0000000030047045,1.0000000012471766,1.0000000041820083,1.0000000085397267,1.000000010912169,1.0000000140898748,1.000000031578944)
