seed	12026027	poultation_size	100	mean	3.0	sigma	40.0
evals	RastrginProblem vlaue
    1	65984.566332607719232
 1000	21936.602444955751707
 2000	14171.648201946136396
 3000	4160.375949219453105
 4000	3240.476001556324718
 5000	1841.273642390637406
 6000	931.971850463303099
 7000	639.513248545566626
 8000	565.974955630798263
 9000	512.814055643475399
10000	367.539217965034766
11000	415.118437478646115
12000	430.744471840680035
13000	404.284273034658781
14000	480.415891696491599
15000	437.434458934481654
16000	429.555535993356500
17000	451.840519337775333
18000	454.764146267419619
19000	422.071185680034205
20000	352.314850882772816
21000	415.385768205083195
22000	435.969940027080042
23000	424.299183826700300
24000	418.951143127774515
25000	413.070244600345347
26000	423.066120369722455
27000	471.677183222841052
28000	385.893672412889259
29000	359.401417957671697
30000	457.976472211609462
31000	444.231250407507787
32000	419.900661744191211
33000	386.737164543106871
34000	292.259951089204037
35000	410.369166076352428
36000	286.438421284134677
37000	136.032452649851621
38000	148.302356739997634
39000	91.027608006610791
40000	52.387854524472665
41000	40.359269957951895
42000	27.529582357188254
43000	21.018380963399842
44000	17.209289159675837
45000	16.849393747460731
46000	15.566669593294577
47000	15.167336993022090
48000	15.122758933950502
49000	15.054271963920167
50000	14.961676654754173
51000	14.940881629699442
52000	14.928494620665260
53000	14.927603526102693
54000	14.926745300854131
55000	14.925049613703642
56000	14.924672275867790
57000	14.924564590494033
58000	14.924467194972037
59000	14.924461613059627
60000	14.924424343419572
61000	14.924393016605055
62000	14.924390825579257
63000	14.924388933755287
64000	14.924386651201260
65000	14.924386145141536
66000	14.924386020145548
67000	14.924385977230363
68000	14.924385883420618
69000	14.924385874731565
70000	14.924385865119143
71000	14.924385860428629
72000	14.924385858426167
73000	14.924385857730593
74000	14.924385857350476
75000	14.924385856809586
76000	14.924385856694942
77000	14.924385856479407
78000	14.924385856445898
79000	14.924385856418002
80000	14.924385856405722
81000	14.924385856403497
82000	14.924385856400653
83000	14.924385856399946
84000	14.924385856399805
85000	14.924385856399526
85300	14.924385856399452
last result:	(-5.044316400824825e-10,3.098321010259061e-09,-0.9949586368317573,-0.9949586335594625,-1.0363580520354505e-09,-0.9949586323957583,-5.991102450958698e-09,-4.470945050973643e-09,1.7320231883793105e-09,-4.892019803267081e-09,0.9949586380118313,-3.569391005244294e-10,6.155187981685045e-09,3.4941210359569194e-09,0.9949586368258049,-5.101035270955529e-09,0.9949586391688662,6.66239167180582e-09,0.9949586333329593,-0.9949586405810819,1.1871666635126168e-09,4.185969245137666e-10,-3.540111163395853e-09,3.7014951635989686e-09,0.99495863741256,0.9949586396141604,-3.782396124780927e-09,-0.9949586414464577,1.5910860849976239e-09,-0.9949586393287783,3.950592464106568e-10,0.9949586420595173,1.4132643604748088e-09,-1.8568244627883303e-09,0.9949586360776755,-0.9949586408439804,-1.8976287618639932e-09,-2.655523856239552e-09,8.382044849438856e-11,2.003750004643226e-09)
