seed	12026027	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	34431639572.640312194824219
 1000	1782238146.842796325683594
 2000	117049270.936304882168770
 3000	8569986.779470544308424
 4000	804329.880850391578861
 5000	355914.132841586193535
 6000	83711.821481733815745
 7000	14022.385043282991319
 8000	5377.735104798185603
 9000	2583.303726536686554
10000	1310.696936716443815
11000	491.749577817711497
12000	255.513049004072315
13000	234.658331020326671
14000	184.234051916166152
15000	147.992242880034212
16000	143.044321220702301
17000	134.140518825401074
18000	132.739668408019185
19000	136.418693082495167
20000	136.113896288668997
21000	124.600312123426548
22000	125.956846654161268
23000	122.515253921342293
24000	118.613015607493509
25000	116.658320348440895
26000	117.111100329287012
27000	117.432592787453828
28000	115.081942905609722
29000	114.015503897681668
30000	111.892466975481526
31000	110.905643443731492
32000	110.072612484993130
33000	108.709813257113183
34000	106.649136226550922
35000	108.191229296815834
36000	104.405922689405926
37000	103.233543990575527
38000	101.583276154157829
39000	101.274538338661202
40000	100.897844706759443
41000	98.238607327214226
42000	96.808499863756339
43000	96.156743367659587
44000	96.833512448819619
45000	94.852443880936562
46000	93.179301075361110
47000	91.283376564179889
48000	91.521352233162915
49000	91.622270446035870
50000	90.127533757723327
51000	89.396420118693158
52000	86.717311871093926
53000	86.751609149374431
54000	88.882326785710347
55000	85.038487338797879
56000	83.722419076507862
57000	83.098713175820194
58000	83.305604112419061
59000	86.492998352319560
60000	81.568511971605844
61000	79.009473167512354
62000	78.793121423205136
63000	80.545345503916806
64000	78.670444213905810
65000	79.089469781600471
66000	78.402362461152663
67000	76.910516713617639
68000	75.174727891049955
69000	75.051890916756790
70000	74.481045917233217
71000	73.837109171244649
72000	73.176701565073344
73000	73.052735569871416
74000	73.262779645602450
75000	71.600660522834247
76000	71.030592348142989
77000	70.237222005291599
78000	69.926971894590608
79000	70.397320659363231
80000	69.359104167111923
81000	69.976610730628664
82000	69.148488753206067
83000	73.817288880677381
84000	185.283759627986001
85000	62.571413444360424
86000	14.346160743670861
87000	12.014975932039999
88000	4.612241527441930
89000	1.980886821382921
90000	0.631965252803033
91000	0.316666592779637
92000	0.071839466976328
93000	0.031719624823238
94000	0.025058019142439
95000	0.021134420406857
96000	0.016786247677728
97000	0.018079596272211
98000	0.017409087147493
99000	0.017567704889058
100000	0.017080507219823
101000	0.007716690463630
102000	0.002043478612023
103000	0.000623643854490
104000	0.000323259988451
105000	0.000046682087080
106000	0.000023907434570
107000	0.000004307108671
108000	0.000001703440207
109000	0.000000409861692
110000	0.000000102187188
111000	0.000000054157027
112000	0.000000010908232
113000	0.000000003922629
114000	0.000000001099405
115000	0.000000000500597
116000	0.000000000181543
117000	0.000000000053620
118000	0.000000000025337
119000	0.000000000005995
120000	0.000000000001635
121000	0.000000000000337
122000	0.000000000000106
122800	0.000000000000044
last result:	(1.000000002177115,1.000000001536407,1.0000000005283285,0.9999999983382006,1.0000000009930183,0.9999999983710073,0.9999999975350917,0.9999999995214485,0.9999999993702261,0.9999999966431709,0.9999999970417021,0.9999999973899408,0.9999999967317361,1.0000000029751603,1.000000001442464,1.0000000016657666,0.9999999988239439,1.0000000000363305,0.9999999981149734,0.999999995810496,0.9999999980988117,0.9999999991795732,1.0000000013476409,1.0000000015380315,1.0000000011873882,0.9999999988200602,0.9999999998291974,0.9999999989868631,0.9999999987644329,1.0000000006628271,1.0000000021775806,0.9999999992507778,1.0000000025871458,1.0000000012023624,1.000000000696339,0.9999999997647355,1.0000000024188966,1.0000000033196124,1.0000000104265991,1.0000000193247656)
