seed	12026024	poultation_size	100	mean	3.0	sigma	40.0
evals	RastrginProblem vlaue
    1	97335.742963425887865
 1000	12291.716023446768304
 2000	3651.112649143905401
 3000	1846.454012973845238
 4000	816.854785888763104
 5000	672.204392112552569
 6000	554.564071995743348
 7000	399.453404053333543
 8000	317.979071130651562
 9000	379.298352219970525
10000	405.817696926786709
11000	305.717697551026561
12000	303.889209699300238
13000	128.698363252579668
14000	36.782912342787725
15000	21.940189938727020
16000	11.724562057576355
17000	7.248228584516557
18000	6.341639529874215
19000	6.079471118989565
20000	6.011449529429362
21000	5.978391695544795
22000	5.972030758756048
23000	5.970727648119420
24000	5.970054908052179
25000	5.969838728936194
26000	5.969776811634306
27000	5.969763975174063
28000	5.969757530516491
29000	5.969755014997181
30000	5.969754480843939
31000	5.969754388229722
32000	5.969754355334507
33000	5.969754348022226
34000	5.969754344355646
35000	5.969754343012456
36000	5.969754342695232
37000	5.969754342599378
38000	5.969754342569319
39000	5.969754342564325
40000	5.969754342560510
41000	5.969754342560107
42000	5.969754342559838
42700	5.969754342559792
last result:	(4.239265940327376e-09,1.1988813440016294e-09,0.9949586371095094,1.6314576213895135e-09,7.421982402186232e-10,-8.819277248821031e-10,-0.9949586355720366,-4.6746458503327e-09,2.7677353274050706e-09,5.969703937580347e-11,-5.104884582261949e-09,1.9371757854444837e-09,6.771083145641517e-10,5.632404963895138e-10,0.9949586370722564,6.981267625303167e-10,-0.9949586398184734,-4.350406625493295e-09,4.024709158392132e-09,4.429489870080003e-09,3.6981586439328303e-09,2.3165831500607967e-10,9.132443435349317e-10,8.64832870994389e-10,-1.945198527943912e-09,1.985780741299209e-09,-5.39906380289932e-11,7.501363066360936e-10,-0.9949586405761734,1.1561656191605207e-09,-3.47305035445922e-10,-4.390223906984776e-09,7.986296029159153e-11,1.766416524394072e-09,-1.2806133869309417e-09,1.1740593823166985e-09,0.994958637174541,-1.2404526346393857e-09,3.6327372440991826e-09,8.820217120708332e-10)
