seed	12026024	poultation_size	100	mean	3.0	sigma	40.0
evals	RastrginProblem vlaue
    1	97335.742963425887865
 1000	13394.621153893698647
 2000	3926.205002228717149
 3000	1799.398021594167858
 4000	751.994211709402634
 5000	697.954195625399507
 6000	469.500789077576997
 7000	508.997630192739052
 8000	409.173058983243664
 9000	432.082020645294108
10000	529.630970749652988
11000	421.707755873107374
12000	357.112442748158401
13000	427.886160091501665
14000	413.057161949445344
15000	360.092358027090825
16000	323.500762671709936
17000	339.764068932638565
18000	216.269261175063264
19000	93.533591189419766
20000	40.798422927746806
21000	15.930265595566652
22000	12.454281697286584
23000	11.085895336522730
24000	10.192543766982519
25000	10.004542390813327
26000	9.967156242619742
27000	9.955066315237373
28000	9.951070600179484
29000	9.949897989279119
30000	9.949684019438523
31000	9.949619230968743
32000	9.949597701924247
33000	9.949593027750412
34000	9.949591412778689
35000	9.949590742704356
36000	9.949590632346538
37000	9.949590597880203
38000	9.949590579166523
39000	9.949590573604825
40000	9.949590571432807
41000	9.949590571143753
42000	9.949590570992653
43000	9.949590570952202
44000	9.949590570943514
45000	9.949590570936051
46000	9.949590570933927
47000	9.949590570933317
48000	9.949590570933118
48900	9.949590570932969
last result:	(-6.048568371393023e-10,-5.490209117389928e-09,-4.149433854873001e-09,8.821677144295162e-10,1.29626445809897e-09,-1.5917526325200756e-09,-3.7546914712710814e-09,7.738461832478059e-11,-1.3410555991386328e-09,2.981945509967386e-10,4.398123910277709e-09,-0.9949586353976498,0.9949586378245407,-1.9829099123755287e-09,-9.456670785076989e-10,1.5810219759629828e-09,1.498772698041969e-09,0.9949586367975661,-5.285060543595438e-09,-8.885791339943354e-10,-2.5220835222082356e-09,0.9949586377652541,2.672108472798043e-09,-1.68763992165074e-09,-0.9949586359700402,1.8882819780751327e-09,-3.2615784158074427e-09,-2.0055091311490464e-10,-0.9949586405658454,-0.9949586354680489,-0.9949586366710452,2.458410050759065e-09,-0.9949586374010037,-0.9949586397644172,2.753324480073961e-10,5.902671007804153e-10,-6.454195598681878e-09,8.939966802765902e-12,5.475374259253378e-10,1.1154583674586027e-09)
