seed	12026022	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	17136982565.298234939575195
 1000	1558829860.444678544998169
 2000	184789545.262890160083771
 3000	22481222.834387257695198
 4000	1420950.744661463424563
 5000	168017.293375445122365
 6000	17835.820065633797640
 7000	4316.930756318854947
 8000	479.085043574950532
 9000	268.288451732512442
10000	96.839064029542939
11000	55.535808357732066
12000	44.024992310482531
13000	40.611980088830308
14000	38.497198747078954
15000	37.908367899519838
16000	37.715230514847612
17000	37.678028090746068
18000	37.239467043872935
19000	37.193966025079860
20000	36.855748964236575
21000	36.386728430560339
22000	36.349520082926361
23000	35.872203173060591
24000	35.984787772727884
25000	35.551099492839363
26000	35.458706114660423
27000	34.788635753460667
28000	34.276362265838515
29000	34.415856980440239
30000	33.918611564593128
31000	33.712612542137983
32000	33.302333772151897
33000	33.046237694004020
34000	33.094953847658140
35000	32.548879201665159
36000	32.667171629024942
37000	32.148176144575046
38000	31.907101085594959
39000	31.555916895246046
40000	31.438611657628169
41000	31.162631405585845
42000	31.032076875055211
43000	30.472770407006532
44000	30.232584663332830
45000	29.893315037001088
46000	29.412214487562252
47000	29.158884783426192
48000	29.429613026856426
49000	28.814496775514122
50000	28.752408411961223
51000	28.353886569009159
52000	27.946731755410266
53000	27.999294761292028
54000	27.341771481076531
55000	27.047130879994235
56000	27.013181906214125
57000	27.176021164819034
58000	26.373720577588177
59000	25.798898109377770
60000	25.584975873407402
61000	25.247085053305895
62000	25.207273962551849
63000	25.073073346209139
64000	25.101751691992575
65000	24.442948919643268
66000	24.299157880020907
67000	24.178293451401593
68000	23.727672992233671
69000	23.487092423056627
70000	22.724882351801888
71000	22.885025208154886
72000	23.103910127277551
73000	22.134417680943944
74000	22.001813598560897
75000	22.024935812281523
76000	21.642875223479997
77000	21.798653208160253
78000	20.782576730108836
79000	20.397995537979039
80000	20.251976846678811
81000	19.880286752711658
82000	19.794331496258526
83000	19.201483843061339
84000	19.644998679131195
85000	19.223674340423546
86000	18.516979122385489
87000	18.361796549936344
88000	18.229234964637659
89000	18.338527684663021
90000	17.302826251802735
91000	17.807876577870040
92000	18.703808501698340
93000	16.962677175268787
94000	16.482638246216954
95000	16.032117599092871
96000	15.960980370044954
97000	15.454215424932467
98000	15.685561507491760
99000	15.267500941539730
100000	14.801030542434797
101000	14.391365149638531
102000	14.211298288657748
103000	14.023962792672155
104000	13.843889029526798
105000	13.926906793498517
106000	13.533493976326392
107000	13.763851396782435
108000	12.995841996852404
109000	12.457613563855965
110000	12.558895328054199
111000	12.017692578714566
112000	12.101517924820349
113000	11.394825112534786
114000	11.237982082037833
115000	10.771874879806228
116000	11.380321702132669
117000	10.592090135604625
118000	10.219365491917204
119000	9.962971962478207
120000	9.761845036496391
121000	9.145998043132048
122000	9.241690406605512
123000	8.796854385578733
124000	8.421402319831902
125000	8.583499189171883
126000	8.070390721568110
127000	7.851930933922803
128000	7.094531509017801
129000	7.577395530612958
130000	6.950793687623499
131000	6.468922277416137
132000	6.578592113783484
133000	6.448458547650561
134000	6.023371848407338
135000	5.684443854798772
136000	5.297521292088263
137000	4.887497322263123
138000	4.765199916610417
139000	4.322911835814383
140000	4.505886281332332
141000	4.646214979298565
142000	4.013956913832283
143000	3.983943065967472
144000	3.084679458801257
145000	2.819262868208469
146000	3.104537863756412
147000	2.554674992689669
148000	2.070053148345769
149000	1.777452890168740
150000	1.577762686742679
151000	2.101632003604382
152000	1.496077769739291
153000	1.302823997173631
154000	0.774656346749283
155000	0.608210635831266
156000	0.484577721378265
157000	0.327840780141093
158000	0.320392721851589
159000	0.339751672385932
160000	0.138890204892497
161000	0.080574660851503
162000	0.062079378807717
163000	0.032305205691709
164000	0.011702238086550
165000	0.005899725487502
166000	0.003187469545091
167000	0.001709139197917
168000	0.000761811595184
169000	0.000147925633790
170000	0.000041680896707
171000	0.000010055773265
172000	0.000004912794226
173000	0.000002307162185
174000	0.000000442330401
175000	0.000000162444095
176000	0.000000058548163
177000	0.000000012559748
178000	0.000000004678680
179000	0.000000001442162
180000	0.000000000452586
181000	0.000000000130778
182000	0.000000000026314
183000	0.000000000014591
184000	0.000000000006151
185000	0.000000000001671
186000	0.000000000000582
187000	0.000000000000121
187800	0.000000000000066
last result:	(1.000000002023162,1.0000000037600962,1.000000003399399,0.9999999994821732,0.9999999999288697,0.9999999978160672,1.0000000002257565,1.0000000019662483,1.0000000007578178,1.000000001132451,1.000000002763253,1.0000000026465647,1.0000000008133956,0.9999999982652914,0.9999999992530295,0.9999999993631769,1.0000000001867748,1.000000001531516,1.0000000032478475,1.0000000019860111,1.0000000024915705,1.0000000040464734,0.9999999997391751,1.0000000029749212,0.9999999981893608,1.0000000036776224,1.0000000042498978,1.0000000038546,1.0000000001145546,0.9999999978389695,0.9999999969494738,0.9999999971075227,1.0000000032580665,1.0000000017057316,1.000000001001038,1.0000000068108053,1.0000000113442011,1.0000000227456636,1.0000000437201153,1.0000000882132711)
