seed	12026025	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	16655.038905179579160
 1000	16711.051723627031606
 2000	17045.286541237550409
 3000	16781.262219196614751
 4000	15997.410276212645840
 5000	16496.693025921264052
 6000	15770.883129791614920
 7000	15470.553049836753416
 8000	14775.936545440623377
 9000	14307.664890829692013
10000	14107.029486900788470
11000	13987.535542425084714
12000	13948.195248835219900
13000	13942.049906655705854
14000	13938.662968221407937
15000	13938.192838860853954
16000	13937.870713473424985
17000	13937.758574174531532
18000	13937.752306655633220
19000	13937.749113852432856
20000	13937.747651433024657
21000	13937.747390193100728
22000	13937.747326569548022
23000	13937.747306937115354
24000	13937.747299898626807
25000	13937.747299580722029
26000	13937.747298273887282
27000	13937.747298155842145
28000	13937.747298095273436
29000	13937.747298086247611
30000	13937.747298083480928
31000	13937.747298082173074
32000	13937.747298081565532
33000	13937.747298081412737
34000	13937.747298081378176
35000	13937.747298081365443
36000	13937.747298081363624
37000	13937.747298081359986
38000	13937.747298081359986
39000	13937.747298081361805
40000	13937.747298081359986
41000	13937.747298081359986
42000	13937.747298081359986
43000	13937.747298081359986
44000	13937.747298081359986
45000	13937.747298081359986
46000	13937.747298081359986
47000	13937.747298081359986
48000	13937.747298081359986
49000	13937.747298081359986
50000	13937.747298081359986
51000	13937.747298081359986
52000	13937.747298081359986
53000	13937.747298081359986
54000	13937.747298081359986
55000	13937.747298081359986
56000	13937.747298081359986
57000	13937.747298081359986
58000	13937.747298081359986
59000	13937.747298081359986
60000	13937.747298081359986
61000	13937.747298081359986
62000	13937.747298081359986
63000	13937.747298081359986
64000	13937.747298081359986
65000	13937.747298081359986
66000	13937.747298081359986
67000	13937.747298081359986
68000	13937.747298081359986
69000	13937.747298081359986
70000	13937.747298081359986
71000	13937.747298081359986
72000	13937.747298081359986
73000	13937.747298081359986
74000	13937.747298081359986
75000	13937.747298081359986
76000	13937.747298081359986
77000	13937.747298081359986
78000	13937.747298081359986
79000	13937.747298081359986
80000	13937.747298081359986
81000	13937.747298081359986
82000	13937.747298081359986
83000	13937.747298081359986
84000	13937.747298081359986
85000	13937.747298081359986
86000	13937.747298081359986
87000	13937.747298081361805
88000	13937.747298081359986
89000	13937.747298081359986
90000	13937.747298081359986
91000	13937.747298081359986
92000	13937.747298081359986
93000	13937.747298081359986
94000	13937.747298081359986
95000	13937.747298081359986
96000	13937.747298081359986
97000	13937.747298081359986
97300	13937.747298081359986
last result:	(-124.82935612557394,65.54786523589316,65.54786500471194,65.54786460272453,-124.82935650812094,65.54786494118137,65.54786509043244,-25.877417377185427,65.54786539687613,-124.82935644027852,65.54786440979645,65.54786498510249,65.54786473738059,65.54786502087475,65.54786489858238,65.54786495240786,-124.82935766924051,65.54786470803181,-25.877417029417757,65.54786543404052,65.54786445743085,65.5478657266789,-25.877417993198204,65.54786569689746,65.54786505419652,65.54786446019376,65.54786506196189,65.54786550350681,65.5478653144401,-124.8293568132918,65.5478658803357,65.54786455108922,-25.877417564819385,65.54786606178007,-124.82935652991499,65.54786414007295,-124.82935621673403,65.54786458478593,-25.877416939697948,-124.82935631481253)
