seed	12026030	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	30170954413.879211425781250
 1000	4413613955.689264297485352
 2000	927191811.010675907135010
 3000	162692133.967386573553085
 4000	27682887.099945358932018
 5000	6874207.303995847702026
 6000	3584993.809389788657427
 7000	1333390.450238032964990
 8000	179325.986548543354729
 9000	100546.406275538218324
10000	27973.899384552642005
11000	14355.565882765851711
12000	3894.741443312211686
13000	2236.372454669528906
14000	935.615695184650349
15000	673.159951703911020
16000	463.795715139584956
17000	133.595451925747142
18000	88.234692409361998
19000	59.871727885021294
20000	49.128262240684258
21000	42.808324075894291
22000	41.577563499888790
23000	40.240288382535191
24000	39.471002311768828
25000	39.198496934356783
26000	39.231038064775007
27000	39.118326265364892
28000	38.903028297274858
29000	39.058547274873831
30000	39.155360169653434
31000	38.275375419039371
32000	38.386786100792797
33000	38.049679924958113
34000	38.559188668581612
35000	37.821857561123956
36000	37.259768934878323
37000	37.281951450675145
38000	36.930741538511370
39000	37.497169030871348
40000	36.649061342579230
41000	36.536591206392046
42000	36.291623437803388
43000	36.101268213207788
44000	35.874320082065665
45000	35.918358266857616
46000	35.455464220662755
47000	36.154461825955607
48000	35.069095913663205
49000	34.928651410959276
50000	34.684582456020948
51000	34.805900253567707
52000	34.298529576972953
53000	33.988140270571961
54000	33.566856433716623
55000	33.434055626753107
56000	33.519768878453739
57000	32.657477847324763
58000	32.474881673155771
59000	32.319659491214935
60000	32.259723273669081
61000	32.412371647573870
62000	32.222760700952122
63000	31.636760842004286
64000	31.395215280255272
65000	31.194166901796880
66000	31.070185392772267
67000	31.218505629248419
68000	30.607725571486078
69000	30.238121568025981
70000	29.881335652490858
71000	29.532410003624360
72000	29.317755780048341
73000	29.391150880906551
74000	29.186330379120378
75000	28.770198438491722
76000	29.094035973723425
77000	28.306611161980712
78000	28.660309817399224
79000	27.911465213363169
80000	27.655138945883188
81000	27.391392842312946
82000	26.980922974207814
83000	26.701699769537985
84000	26.630455048045224
85000	26.469160748994682
86000	26.530558409852219
87000	26.502043460292182
88000	25.898830566765344
89000	25.520404813868907
90000	25.420852826706735
91000	25.154963826040380
92000	25.077128865351469
93000	25.226494559530064
94000	24.559354027344934
95000	24.377186145687013
96000	24.306759536344000
97000	23.887292895489505
98000	23.516809016580211
99000	23.519161849607951
100000	23.290449197131725
101000	22.805249159012718
102000	22.885305122448013
103000	23.030792143379387
104000	22.452297439397423
105000	22.011199118589040
106000	21.613531643409523
107000	21.627536262427874
108000	22.473082915323623
109000	21.296631264526944
110000	20.974173275962585
111000	20.626075624371047
112000	20.401468436493317
113000	20.134161904454679
114000	19.756023459951582
115000	19.942167646074907
116000	19.752109767869850
117000	19.709802537392388
118000	19.673332562639342
119000	19.140796633048637
120000	19.087965526728762
121000	18.609925669834123
122000	18.783971073622805
123000	18.448031063523970
124000	17.787133051130667
125000	18.288982852503743
126000	17.143393245145937
127000	17.351950557578299
128000	17.006628470712457
129000	16.370960613813548
130000	16.115554098665235
131000	16.190778653600674
132000	16.433470613584905
133000	16.204537758491490
134000	15.950065156371245
135000	15.547994854497626
136000	15.113668099049670
137000	14.673432709627960
138000	14.625821681528523
139000	13.866963685753422
140000	13.652678017828105
141000	13.457825946439732
142000	13.507117362590430
143000	13.640213978868310
144000	13.910855946935783
145000	12.971952364674076
146000	13.272064259827715
147000	12.360965007176812
148000	12.317044249977563
149000	12.480082023848066
150000	11.434630968280752
151000	11.432533613105992
152000	11.571361116341052
153000	12.438522867682721
154000	11.122372728900423
155000	10.561412089361058
156000	11.680090919872198
157000	10.913628416658259
158000	9.885998708767129
159000	10.219927453120373
160000	9.601207866069675
161000	9.729501105185404
162000	9.404364218670551
163000	8.816696495904607
164000	8.668963305640562
165000	8.544195811860217
166000	8.600320372482487
167000	8.352326787049201
168000	7.706918694273779
169000	7.655273931112910
170000	7.693338424590132
171000	7.210266994314075
172000	6.885322878531593
173000	6.382293398703355
174000	6.517893674792420
175000	6.516984173919091
176000	6.194470216345326
177000	5.818144627835990
178000	5.447256328912905
179000	5.575928487325711
180000	4.864775489508705
181000	4.880181761868715
182000	4.399370750174448
183000	4.676239681210086
184000	4.459553459085265
185000	4.928123179201078
186000	4.713193632012219
187000	3.691497890207573
188000	4.007156054014158
189000	3.672948850607677
190000	2.831544106760685
191000	3.180055214931372
192000	2.609094392817263
193000	3.486284448905792
194000	2.495251752296025
195000	2.536535302160932
196000	1.816962872662127
197000	1.350655528303092
198000	1.334975093147111
199000	1.434684374151169
200000	0.879798434987750
201000	0.995696695845794
202000	0.778294696241876
203000	0.625073621615060
204000	0.468581625332330
205000	0.458589631320517
206000	0.260247888616297
207000	0.317929708108122
208000	0.310311282226428
209000	0.222330706393853
210000	0.161816011812327
211000	0.151818720277667
212000	0.081233435309738
213000	0.066208062751334
214000	0.048261932372146
215000	0.030629778895142
216000	0.021321076411693
217000	0.015074255240623
218000	0.008622876008385
219000	0.004749639603690
220000	0.002879528161365
221000	0.001347986878488
222000	0.001112024532199
223000	0.000458138060121
224000	0.000333536015897
225000	0.000172486764946
226000	0.000060905252455
227000	0.000024702397038
228000	0.000013032847437
229000	0.000005251391748
230000	0.000004032797377
231000	0.000001445641581
232000	0.000000728788104
233000	0.000000341126521
234000	0.000000126718460
235000	0.000000063491770
236000	0.000000022298700
237000	0.000000018321149
238000	0.000000010857136
239000	0.000000002453041
240000	0.000000001500246
241000	0.000000000623106
242000	0.000000000234376
243000	0.000000000080536
244000	0.000000000044424
245000	0.000000000027415
246000	0.000000000009619
247000	0.000000000002381
248000	0.000000000002062
249000	0.000000000000844
250000	0.000000000000353
251000	0.000000000000163
251700	0.000000000000198
last result:	(1.0000000010827998,1.0000000087301986,1.0000000026632034,0.9999999967390075,0.9999999981642325,0.9999999986529436,0.9999999973468214,1.0000000034960812,0.9999999989448007,0.9999999995407989,1.0000000075420696,1.0000000004370728,0.9999999984404894,0.9999999956055653,1.0000000000432048,0.9999999962752419,1.000000000903868,1.0000000062714676,1.0000000076520308,1.000000000115327,0.9999999964012792,0.9999999964682245,0.9999999993968611,0.9999999953086722,0.9999999978264387,1.0000000032405474,1.0000000006791048,1.0000000032478351,1.0000000041190331,1.0000000059667806,0.9999999985089548,1.0000000014650223,1.0000000018575292,1.0000000024823654,0.9999999965009703,0.9999999922329952,0.9999999884880633,0.9999999785896729,0.9999999442532617,0.9999998879291425)
