seed	12026023	poultation_size	100	mean	1.0389466946855874e-12	sigma	40.0
evals	AckleyProblem vlaue
    1	21.723337532407278
 1000	21.598723128521431
 2000	21.734419500689256
 3000	21.716384357291286
 4000	21.587778040791370
 5000	21.824128488068745
 6000	21.856845863906610
 7000	21.713407494105169
 8000	21.822787393220924
 9000	21.693326957817810
10000	21.787139184115667
11000	21.624366034423961
12000	21.699168070341173
13000	21.744524581597897
14000	21.635980393961010
15000	21.799688457301475
16000	21.746045520721491
17000	21.588809795699085
18000	21.615309167886682
19000	21.840456710000193
20000	21.608651468880655
21000	21.852669974873553
22000	21.789124671755467
23000	21.691656949468801
24000	21.734676503881353
25000	21.501072211526910
26000	21.861572321372996
27000	21.802895166560880
28000	21.829319656637576
29000	21.613415386025899
30000	21.768608375866172
31000	21.776685650580124
32000	21.878033122259531
33000	21.758635237104635
34000	21.579451449225971
35000	21.844974559022223
36000	21.767475435785460
37000	21.656478854318880
38000	21.734332673665513
39000	21.743779210195690
40000	21.819562403403108
41000	21.819581618048865
42000	21.531563149543548
43000	21.813170030988932
44000	21.830308257450881
45000	21.826439308853367
46000	21.776073305642328
47000	21.655088588551557
48000	21.776071064453678
49000	21.611158807563459
50000	21.908238219136951
51000	21.722231543274049
52000	21.797425714631121
53000	21.625655101600426
54000	21.647100228427071
55000	21.685509440298741
56000	21.605562505201679
57000	21.904804914353559
58000	21.692295573338864
59000	21.707403614759322
60000	21.721387496635995
61000	21.783956288824829
62000	21.697647716756130
63000	21.620270295423797
64000	21.655566550650807
65000	21.536931103201592
66000	21.755919241242054
67000	21.766548568099509
68000	21.659455159542748
69000	21.839808080712416
70000	21.873093225497293
71000	21.621309347130083
72000	21.698128508135682
73000	21.827172815433268
74000	21.823047218483858
75000	21.913077230743813
76000	21.776336050477749
77000	21.743112726838881
78000	21.760234537645740
79000	21.739081905775784
80000	21.574374669975008
81000	21.795219047472312
82000	21.661713662305193
83000	21.721243473234392
84000	21.744419855161681
85000	21.622674199243257
86000	21.573021479220355
87000	21.667996924322427
88000	21.771242205276906
89000	21.502475898339132
90000	21.648247678147872
91000	21.780158364559682
92000	21.398634531626833
93000	21.776822061098034
94000	21.726133647060060
95000	21.596297533336084
96000	21.713167949440930
97000	21.802450498205669
98000	21.747942585673741
99000	21.706914658982253
100000	21.792322879302041
101000	21.761455711807265
102000	21.700377297700086
103000	21.593136748888028
104000	21.341410523414567
105000	21.775283573724270
106000	21.616844622972696
107000	21.548139641079551
108000	21.453561347633247
109000	21.766007335581158
110000	21.599771488337037
111000	21.725190328742638
112000	21.908374793432575
113000	21.755683673359993
114000	21.541452844454550
115000	21.804131992106949
116000	21.777598823640329
117000	21.405504273879512
118000	21.840820208184059
119000	21.631854753934061
120000	21.712986459273719
121000	21.701577467797605
122000	21.751144828523632
123000	21.747994422668121
124000	21.637718703965835
125000	21.615554535492713
126000	21.875259688497749
127000	21.658245145692920
128000	21.731826880512667
129000	21.709969210486729
130000	21.559713873455106
131000	21.789350091505735
132000	21.691844056897992
133000	21.897187590741364
134000	21.613529021032765
135000	21.513390739977371
136000	21.813714838998248
137000	21.714804375871061
138000	21.651328447240775
139000	21.704551932411960
