seed	12026022	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	17136982565.298234939575195
 1000	5626747440.156143188476562
 2000	1677055890.381133079528809
 3000	262502784.157727420330048
 4000	38684283.637533962726593
 5000	14062032.028526488691568
 6000	1620163.248809396056458
 7000	664603.894691579858772
 8000	244363.591118661366636
 9000	78544.792535868051345
10000	63503.767612516836380
11000	9397.806962985188875
12000	11982.766129124172949
13000	2482.840030602836578
14000	1039.546007319285309
15000	377.739882099353906
16000	181.860074726304191
17000	112.552542641761178
18000	56.904889157069675
19000	47.055570697523649
20000	43.393578233494615
21000	39.043209412144613
22000	39.102215623180761
23000	38.653364620696657
24000	38.866734693672093
25000	38.146142805139640
26000	38.424581598233956
27000	38.056174304534956
28000	37.968542439978023
29000	37.915758482165522
30000	37.426969663796775
31000	36.697113880066730
32000	36.640535793590708
33000	36.115093743473984
34000	36.460679242635784
35000	36.081957245780004
36000	35.922856071519810
37000	35.528689784339065
38000	35.606129807450088
39000	35.419583926139033
40000	34.963561459555976
41000	34.760046330755962
42000	34.524595851887014
43000	34.296412383489788
44000	34.257847675609113
45000	33.794867905515773
46000	33.639468227152356
47000	33.431223188755084
48000	33.130551794369723
49000	32.981842839667543
50000	32.592244626210423
51000	32.384384524286766
52000	32.496900416730057
53000	32.325450396797230
54000	32.019250327721373
55000	31.643676891466978
56000	31.232699832297186
57000	31.304815080905140
58000	30.943167888567242
59000	30.634356541771403
60000	30.570649771670990
61000	29.992004431442030
62000	30.166169881679082
63000	30.098384069485014
64000	29.690995512725561
65000	29.161766121454797
66000	29.061178019346180
67000	29.237710478716512
68000	28.844131142883274
69000	28.605718970960456
70000	28.083139759701652
71000	28.219153828517349
72000	28.224140926068678
73000	27.405447435679289
74000	27.393167975889650
75000	27.150442478232744
76000	26.731750633917052
77000	27.022684989892920
78000	26.661262741183080
79000	26.062065198772341
80000	26.047495568531541
81000	25.622433113659500
82000	25.511224561273682
83000	24.978171456589184
84000	25.758259226073051
85000	24.777329193032841
86000	24.779676899430132
87000	24.433020384605342
88000	24.130504726975182
89000	24.092846495359527
90000	23.357125902540361
91000	23.626402402730619
92000	24.473971102375334
