seed	12026029	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	17335066775.658405303955078
 1000	3363548281.462744712829590
 2000	181583598.365683823823929
 3000	11989598.592430058866739
 4000	1409740.744532396784052
 5000	207380.555738455877872
 6000	57991.450136525825656
 7000	7120.230657052533388
 8000	4170.309624035983688
 9000	1880.197640706332095
10000	863.147654376778064
11000	337.719907181444569
12000	268.321234007225485
13000	203.752010190141561
14000	167.352210830318995
15000	140.432722809046027
16000	136.083845503330537
17000	130.095622655636760
18000	130.757849739844517
19000	125.510406114347958
20000	123.600492277070245
21000	122.339785409095043
22000	121.963689770939951
23000	121.729956217481572
24000	121.708943066820183
25000	121.415105221839497
26000	121.207309477187181
27000	120.969218427651981
28000	120.412864277221161
29000	119.383894180756172
30000	118.648082052165591
31000	118.380009152594837
32000	119.205613328389347
33000	116.755543248001530
34000	117.295363431708225
35000	118.347408597979580
36000	115.573064073358552
37000	115.484345305748263
38000	114.339961997574122
39000	113.695970156058721
40000	113.042531355667990
41000	113.000702381509527
42000	110.235745036916242
43000	109.833865252448447
44000	108.895706316927885
45000	107.748029496364381
46000	107.079714351126796
47000	106.235093075014589
48000	105.489106216097113
49000	104.915860110915517
50000	103.262646670791682
51000	105.300018864682187
52000	101.304719226117854
53000	99.353082478073730
54000	100.254323395695948
55000	101.207662782268983
56000	99.281959856783516
57000	98.082953739410954
58000	97.509890646420303
59000	95.250256491363004
60000	95.056419761184031
61000	95.940646342906462
62000	94.575523943153627
63000	92.935896282511891
64000	92.374297271082696
65000	91.261462169790846
66000	90.462197147938170
67000	89.503310864077136
68000	90.251314032283787
69000	89.259297737520683
70000	87.977508208148180
71000	87.445476747854727
72000	86.664067927840094
73000	87.115735793844095
74000	86.642383759364932
75000	84.615342047538633
76000	83.969406960283919
77000	83.425095510730713
78000	82.824263837908845
79000	82.070464360089474
80000	81.610680551411903
81000	82.229894834246082
82000	80.934001073598282
83000	79.344554023191520
84000	79.811497913693614
85000	77.854004693517439
86000	77.962716445855506
87000	76.859837241684176
88000	76.386346399184305
89000	77.862486028929240
90000	68.152204822464867
91000	66.203858140700959
92000	207.154835240909165
93000	49.187401371659533
94000	47.305163521027005
95000	26.039643485918251
96000	19.927689393677863
97000	21.592311316311658
98000	15.975432965769425
99000	15.494842554885677
100000	14.735639577788854
101000	14.538671595264800
102000	13.803929872821428
103000	13.598717886753791
104000	13.483816486768681
105000	13.296869798667863
106000	12.865650192464409
107000	13.293863264870412
108000	13.047445787872450
109000	12.459143679272964
110000	11.933187369314815
111000	11.613826081457802
112000	11.659768424688240
113000	10.820195204596338
114000	11.202927097919545
115000	10.231772984027190
116000	10.028160176179176
117000	9.715450760942407
118000	10.257603570666621
119000	9.310829834899346
120000	9.527474449666158
121000	8.680457354193129
122000	8.420085999056374
123000	7.984945834347892
124000	8.585405427193100
125000	7.449587259569737
126000	7.284089280637382
127000	7.267934599209467
128000	6.783416204522202
129000	6.640195434131796
130000	6.595034333542833
131000	6.125199512832807
132000	6.215163649875381
133000	5.777631500272346
134000	5.440369026437479
135000	5.482515199887588
136000	5.376470443878777
137000	4.709388584242300
138000	4.402228623801370
139000	3.879791298755620
140000	4.086583590796991
141000	3.818143131085596
142000	3.091116377954706
143000	2.820151158060086
144000	2.537512424085119
145000	2.249610636824440
146000	1.872309733897230
147000	1.604477374641658
148000	1.406897563321446
149000	1.426001808564251
150000	1.166498585328859
151000	0.896970151797313
152000	0.659714586494090
153000	0.642559342134430
154000	0.599938029459749
155000	0.462469130965735
156000	0.336566176480038
157000	0.277110279920282
158000	0.169547091023577
159000	0.140537583167335
160000	0.064553219063056
161000	0.063557482662377
162000	0.027316464681389
163000	0.016519236863398
164000	0.006850056372805
165000	0.003317270168897
166000	0.001164984696595
167000	0.000435940765400
168000	0.000129660188024
169000	0.000046794792759
170000	0.000014221419630
171000	0.000001842374639
172000	0.000001145750078
173000	0.000000220481154
174000	0.000000120708483
175000	0.000000033364742
176000	0.000000007554120
177000	0.000000002201481
178000	0.000000000904216
179000	0.000000000271668
180000	0.000000000083487
181000	0.000000000020962
182000	0.000000000004340
183000	0.000000000002816
184000	0.000000000000561
185000	0.000000000000192
186000	0.000000000000086
186200	0.000000000000042
last result:	(0.9999999980810522,1.0000000018672999,0.9999999993725057,0.9999999990840598,1.0000000013446824,1.0000000015312647,0.9999999965305677,0.9999999991899677,0.9999999977277066,0.9999999966703207,0.9999999982950971,0.9999999986640972,1.0000000008423169,1.0000000009500065,1.0000000021243183,0.9999999991990449,0.9999999977334473,1.0000000004819092,1.00000000125423,0.9999999997661997,1.0000000021449538,1.0000000007726575,0.999999998277145,0.9999999998568019,0.9999999974254277,0.9999999993100147,0.9999999995610152,1.0000000016465804,1.000000002400307,1.0000000017595663,1.0000000004898975,1.0000000018737323,0.9999999980540667,1.0000000000068643,0.9999999998500226,0.999999998544891,0.9999999950833224,0.9999999933756651,0.999999989616768,0.9999999819574195)
