seed	12026027	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	34431639572.640312194824219
 1000	2696401463.637308120727539
 2000	665887613.464159846305847
 3000	78607929.114019855856895
 4000	39800883.435040302574635
 5000	10666303.000342480838299
 6000	2106192.556906522717327
 7000	667972.555190204293467
 8000	219961.433140400360571
 9000	39529.673123427361134
10000	14240.790546372320023
11000	3994.941014604685279
12000	3509.153495879563707
13000	2785.900917502942320
14000	1791.087174351354179
15000	1061.775120303233280
16000	964.923458339744116
17000	845.069573893605025
18000	660.382283150295734
19000	663.271204118603691
20000	635.142794399191303
21000	568.917683145556452
22000	559.689581495179937
23000	561.133887363165513
24000	585.429873104373883
25000	541.708744409457722
26000	561.654169274777587
27000	485.703630585841267
28000	483.685417082441347
29000	502.794338871993830
30000	472.813942517107421
31000	390.883261084721823
32000	368.804575924053665
33000	413.701970214709320
34000	357.606555636022108
35000	436.548858014747566
36000	290.976592579678140
37000	259.027671292313244
38000	242.857611958560511
39000	179.479609979410526
40000	159.343213814988843
41000	158.239672984845811
42000	144.873908532668054
43000	114.227329084237596
44000	75.030583305553947
45000	77.830737474598919
46000	53.515031581762237
47000	46.619601463707092
48000	43.055112756706066
49000	41.168608976331356
50000	39.030742839070342
51000	38.932112870175047
52000	38.246137912320826
53000	38.461073412602069
54000	38.474965428814272
55000	38.078256795773832
56000	37.723155615263906
57000	37.599775002808563
58000	37.598733443095782
59000	37.511159138450552
60000	37.174446715914648
61000	36.456953257029859
62000	36.797210334192016
63000	36.767588631323072
64000	36.289956962006819
65000	35.908253722949617
66000	35.672336250139423
67000	35.675573437714654
68000	35.041652665720875
69000	35.136862046863762
70000	35.617942091039993
71000	34.230921612779483
72000	33.861966172671089
73000	33.427348639567157
74000	33.637815686477971
75000	33.140403542897538
76000	33.534127809511695
77000	33.057843235637669
78000	33.031135862120287
79000	32.273744609488723
80000	31.978537316510561
81000	31.926431137829510
82000	31.635177753447582
83000	31.400062392978885
84000	31.426285051435123
85000	31.133733640923239
86000	30.493476342047536
87000	30.319556534370083
88000	30.442334655182492
89000	30.470577104958192
90000	29.969737372076647
91000	29.957601315922656
92000	29.539362599482260
93000	29.321672459687445
94000	28.965448159142273
95000	28.785261266278379
96000	28.592943722305591
97000	28.626772864764227
98000	27.973905588855015
99000	27.599862030164800
100000	27.802173855081247
101000	27.685271547942961
102000	27.394802564410565
103000	27.372869124560054
104000	26.954361330651000
105000	26.223619272725713
106000	26.684077334598999
107000	26.009466020270334
108000	25.775486593195236
109000	25.548925639101558
110000	25.336841729806501
111000	25.230090158425234
112000	24.879023564782422
113000	24.889763877009170
114000	24.654426857584568
115000	24.781287956072525
116000	24.658971824846134
117000	23.987553057758674
118000	24.144011444026109
119000	23.436763438526029
120000	23.047223839979551
121000	22.913382315503632
122000	23.081515578728517
123000	23.524566546863497
124000	22.446056114308892
125000	23.160853965860948
126000	22.287646872960270
127000	21.841483905723134
128000	21.761873794947331
129000	21.575445721133939
130000	21.391815773607632
131000	21.308339953790231
132000	20.592567288789141
133000	20.312834789391761
134000	20.113233252365358
135000	19.936194645350401
136000	20.257942556037879
137000	19.579538389126302
138000	19.193156028163390
139000	18.754493219844282
140000	18.789604776569291
141000	18.744909849418192
142000	18.571922638612374
143000	18.470587525703603
144000	18.260892574614267
145000	17.968849885404556
146000	17.881346494950638
147000	17.564155439516352
148000	17.416827938435631
149000	17.047480164218054
150000	16.579685332626749
151000	16.458917777463057
152000	16.268680170036710
153000	16.462678743639220
154000	16.009757574159156
155000	15.913586358324279
156000	15.168326682811148
157000	15.149242515161156
158000	14.753832958509783
159000	14.644274561179554
160000	14.686148066918454
161000	14.308214459083874
162000	13.883381028572289
163000	13.884108561803874
164000	13.569896703186014
165000	13.528113959928797
166000	13.387621871430525
167000	12.946031515378703
168000	12.542845574013167
169000	12.778226896125449
170000	12.376635928322946
171000	11.755348755394735
172000	11.756119800676638
173000	11.512540628964464
174000	11.435577289167593
175000	11.002651315365917
176000	11.064691450959854
177000	10.565770816377126
178000	10.547113081147360
179000	10.963851997904904
180000	10.318571644773195
181000	9.716679736129706
182000	9.364985581631402
183000	9.437495139875180
184000	9.305901255350209
185000	8.644119749839374
186000	8.686721167508296
187000	8.373738939858239
188000	7.984040354682034
189000	7.796206406453762
190000	7.666739994424009
191000	7.568680221035821
192000	7.075046252359207
193000	7.115852816247857
194000	6.868246189324324
195000	6.603261709868502
196000	6.999935512383007
197000	6.278480845629611
198000	6.082296053837261
199000	6.205966504057312
200000	5.924617936786680
201000	5.900948174723125
202000	6.155760610812902
203000	5.414784098026820
204000	5.702875330150717
205000	4.288219819393619
206000	4.463998492174350
207000	4.065631114788328
208000	4.559854277712943
209000	4.160012293077727
210000	3.616852167386778
211000	3.911557637108139
212000	3.107835795350330
