 evals    EllipsoidProblem vlaue
 3000  144024.162713081896072
 6000  18122.546525176352588
 9000  5324.611968378335405
12000  1297.124020025355094
15000  444.044649089949132
18000  228.923131404310340
21000  132.035664683384681
24000  74.445563854436699
27000  42.792822362090661
30000  19.823265312791040
33000  6.905986009542898
36000  0.805638167093290
39000  0.039979124681637
42000  0.001567460054151
45000  0.000161979291627
48000  0.000000972278816
51000  0.000000000001609
52545  0.000000000000002
