seed	12026028	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	17166.175878784197266
 1000	16371.110638208861928
 2000	16388.318248187839345
 3000	16186.830735882118461
 4000	16213.839715532039918
 5000	15961.735803238341759
 6000	15402.124365494233643
 7000	14768.048788709338623
 8000	14510.832762169011403
 9000	14385.256637511429290
10000	14258.345991373786092
11000	14239.408289433473328
12000	14235.785706676291738
13000	14234.435904575402674
14000	14234.021209339121924
15000	14233.849323526534135
16000	14233.796539945840777
17000	14233.783651722764262
18000	14233.781239669680872
19000	14233.780052269448788
20000	14233.779682090464121
21000	14233.779612373469718
22000	14233.779583990784886
23000	14233.779577365454315
24000	14233.779574234085885
25000	14233.779574126758234
26000	14233.779573884194178
27000	14233.779573855408671
28000	14233.779573835965493
29000	14233.779573833860923
30000	14233.779573832893220
31000	14233.779573832634924
32000	14233.779573832514870
33000	14233.779573832453025
34000	14233.779573832438473
35000	14233.779573832433016
36000	14233.779573832433016
37000	14233.779573832433016
38000	14233.779573832431197
39000	14233.779573832433016
40000	14233.779573832431197
41000	14233.779573832433016
42000	14233.779573832431197
43000	14233.779573832431197
44000	14233.779573832431197
45000	14233.779573832431197
46000	14233.779573832431197
47000	14233.779573832431197
48000	14233.779573832431197
49000	14233.779573832431197
50000	14233.779573832431197
51000	14233.779573832431197
52000	14233.779573832431197
53000	14233.779573832431197
54000	14233.779573832431197
55000	14233.779573832431197
56000	14233.779573832431197
57000	14233.779573832431197
57300	14233.779573832431197
last result:	(-124.82935675777243,65.54786539471192,65.54786499381197,65.5478651466063,65.54786479409194,65.54786510873453,65.54786515919047,65.54786496145456,65.54786499125827,-25.877417043347723,65.54786565400154,65.54786476050698,65.54786489990646,65.54786508727462,65.54786524163323,-25.87741769712416,65.54786535660398,65.54786559037177,65.54786516393524,65.54786520262977,65.54786445581584,65.54786536771601,65.54786572541656,65.54786519075971,65.54786468386293,65.54786483839445,65.54786594062217,65.5478650062028,65.54786545753035,65.54786501221395,65.54786507261423,65.547864302187,65.54786495083162,65.54786521498863,65.54786432693818,65.54786472771943,65.54786579994719,65.54786506722645,65.54786461464762,65.54786533038576)
