seed	12026025	poultation_size	100	mean	3.0	sigma	40.0
evals	RosenbrockProblem vlaue
    1	21143609023.049697875976562
 1000	1339643558.303895950317383
 2000	501971386.889383614063263
 3000	22120956.900781318545341
 4000	2848561.835638582240790
 5000	280038.833831711788662
 6000	21999.257328498180868
 7000	2946.833781840435222
 8000	1004.563674749554593
 9000	357.077608883968310
10000	199.841982936496237
11000	82.394582137858293
12000	47.345845947601696
13000	42.014816774928086
14000	38.591560462843091
15000	38.616610084631446
16000	38.153297806623513
17000	37.623059619373521
18000	37.670074939049222
19000	37.946941005853077
20000	37.314787897133044
21000	37.267177058310907
22000	37.386397996125524
23000	36.478281822105750
24000	35.865639961158280
25000	35.970933375461939
26000	35.269408895356690
27000	35.039371624483508
28000	34.574838502278915
29000	34.650587812239699
30000	34.509285015121669
31000	34.436691046110170
32000	33.902823288260940
33000	33.228782766465443
34000	32.954035609353284
35000	33.056993217765068
36000	32.871620569061342
37000	32.191928900392888
38000	32.005317951134721
39000	31.951153138176718
40000	31.465550289487886
41000	30.808923600942055
42000	30.936019584320864
43000	30.724096651924263
44000	30.456030918057049
45000	29.875818741040646
46000	29.787203962510659
47000	29.297253764072963
48000	29.496896429109945
49000	28.983620337827809
50000	28.384647134001170
51000	28.474418911462678
52000	27.742625161125527
53000	27.536836273279743
54000	27.669940189702377
55000	27.192606263445413
56000	26.975711678267029
57000	26.207079031940204
58000	26.460561461290457
59000	25.797844744403218
60000	25.836711756807464
61000	25.801536947598425
62000	25.214546136325069
63000	24.813243221629016
64000	24.460839718278887
65000	24.599448138416417
66000	24.049879941232732
67000	23.787360611178542
68000	23.572755286473338
69000	23.193695845639969
70000	22.942046052874069
71000	22.938250271840584
72000	22.853188001848462
73000	22.241078637101065
74000	22.173905208626319
75000	21.487409754654632
76000	22.300314646705754
77000	22.285411584848173
78000	20.835267609044585
79000	20.374235869444547
80000	20.059147803907138
81000	20.697539282214525
82000	20.369196053596518
83000	19.409812528156490
84000	19.208832259066405
85000	19.122982241749469
86000	18.624093516797668
87000	18.568705920287815
88000	18.109691978855995
89000	17.583237299205965
90000	17.612578875943402
91000	17.221376252656125
92000	17.104599552392997
93000	16.610847601707771
94000	17.115081519190177
95000	16.197978379979073
96000	16.136152367781982
97000	15.466230574470794
98000	15.269720123092489
99000	14.974839080610490
100000	14.734570324594619
101000	14.789782758484538
102000	14.654989612590970
103000	14.310261906321962
104000	13.667172398968320
105000	13.214711400517091
106000	13.057338745892816
107000	12.868067298959273
108000	12.199032964878167
109000	12.227934136835289
110000	11.667569368103413
111000	11.524223398460407
112000	11.461856583522671
113000	10.773839551720469
114000	10.772496871273892
115000	10.597448197082000
116000	10.179055779599382
117000	10.101444593019034
118000	10.147129592570275
119000	9.993811238179774
120000	9.074325734234334
121000	9.174304894672478
122000	8.711622443958289
123000	8.586631376039385
124000	7.976568821880997
125000	7.540602878324682
126000	7.255559181219320
127000	7.631161872531770
128000	7.096363059919314
129000	6.996919760027874
130000	6.914387845009872
131000	6.458070459357804
132000	6.145868214486402
133000	5.710140095503667
134000	5.203954522445764
135000	5.322154517906789
136000	4.737257408394663
137000	4.617960962485920
138000	4.857104312577623
139000	4.077761874117472
140000	4.258701622885459
141000	3.903359769523395
142000	3.423409274875088
143000	3.724676888520668
144000	2.972953567581993
145000	2.380485573484556
146000	2.455971548687172
147000	2.199951986094917
148000	2.018250661566272
149000	1.991683031024645
150000	1.468508763765638
151000	1.210856466681719
152000	1.236196974484110
153000	0.885457519025748
154000	0.807630340909941
155000	0.665270975592882
156000	0.692621145354449
157000	0.348881682087713
158000	0.316009208640811
159000	0.299446710823225
160000	0.141621746978040
161000	0.099533039481398
162000	0.053232967879899
163000	0.077319682464561
164000	0.041552120865248
165000	0.011584554832786
166000	0.005694799468175
167000	0.001949854191154
168000	0.000781603886403
169000	0.000409893347368
170000	0.000109649898568
171000	0.000038902247189
172000	0.000006362103092
173000	0.000002859952403
174000	0.000000864948173
175000	0.000000093576278
176000	0.000000046960396
177000	0.000000017594999
178000	0.000000003152688
179000	0.000000002094376
180000	0.000000000541040
181000	0.000000000122744
182000	0.000000000028180
183000	0.000000000007962
184000	0.000000000001533
185000	0.000000000000469
186000	0.000000000000216
187000	0.000000000000057
187400	0.000000000000036
last result:	(0.9999999984059667,0.9999999997190406,1.0000000012365782,1.0000000011808572,1.0000000038207206,1.0000000030600231,1.000000003208934,1.0000000008940149,1.0000000016669752,1.0000000029644074,1.0000000006792653,1.0000000009318106,1.0000000017715716,1.0000000035505945,1.0000000012842594,0.999999999005225,0.9999999975194523,0.9999999974047302,0.9999999995894061,0.9999999989764554,0.9999999993173398,1.0000000017186086,1.0000000015475332,0.9999999995330204,1.000000001712582,1.000000003029936,1.0000000021493176,0.9999999980997241,0.9999999972446452,0.9999999990995961,1.000000001353639,1.000000001731465,0.999999999940956,1.000000000285403,0.9999999979150992,1.0000000008976504,1.000000000888576,0.9999999989859216,1.000000000080932,1.0000000017260395)
