seed	12026024	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	16435.888235946047644
 1000	16750.662804312760272
 2000	16586.532080669614516
 3000	16659.921217270475609
 4000	16226.649969632553621
 5000	16398.725968976730655
 6000	15863.346146379930360
 7000	16551.792836262771743
 8000	16011.965912756681064
 9000	15446.878417412981435
10000	14989.361961045269709
11000	14567.865001104335533
12000	14443.332334967713905
13000	14339.954422578346566
14000	14260.634302690146797
15000	14240.726475310160822
16000	14215.397842406655400
17000	14203.387698527838438
18000	14199.901070102348967
19000	14196.768491383221772
20000	14196.148720101313302
21000	14194.845201585099858
22000	14194.705126172684686
23000	14194.531374317119116
24000	14194.467950509924776
25000	14194.439517968472501
26000	14194.414486125260737
27000	14194.407908489085457
28000	14194.404361829347181
29000	14194.402959834584180
30000	14194.401808969547346
31000	14194.401468720232515
32000	14194.401313207008570
33000	14194.401276384247467
34000	14194.401258767669788
35000	14194.401240612525726
36000	14194.401237315472827
37000	14194.401235915600409
38000	14194.401235164361424
39000	14194.401234549281071
40000	14194.401234346276397
41000	14194.401234274650051
42000	14194.401234218674290
43000	14194.401234193786877
44000	14194.401234181299515
45000	14194.401234171607939
46000	14194.401234167853545
47000	14194.401234166329232
48000	14194.401234165805363
49000	14194.401234165097776
50000	14194.401234164954076
51000	14194.401234164759444
52000	14194.401234164724883
53000	14194.401234164693960
54000	14194.401234164692141
55000	14194.401234164684865
56000	14194.401234164683046
57000	14194.401234164681227
58000	14194.401234164681227
59000	14194.401234164681227
60000	14194.401234164681227
61000	14194.401234164681227
62000	14194.401234164681227
63000	14194.401234164681227
64000	14194.401234164681227
65000	14194.401234164681227
66000	14194.401234164681227
67000	14194.401234164681227
68000	14194.401234164681227
69000	14194.401234164681227
70000	14194.401234164681227
71000	14194.401234164681227
72000	14194.401234164681227
73000	14194.401234164681227
74000	14194.401234164681227
75000	14194.401234164681227
76000	14194.401234164681227
77000	14194.401234164681227
78000	14194.401234164681227
79000	14194.401234164681227
80000	14194.401234164681227
81000	14194.401234164681227
82000	14194.401234164681227
83000	14194.401234164681227
84000	14194.401234164681227
85000	14194.401234164681227
86000	14194.401234164681227
87000	14194.401234164681227
88000	14194.401234164681227
89000	14194.401234164681227
90000	14194.401234164681227
91000	14194.401234164681227
92000	14194.401234164681227
93000	14194.401234164681227
94000	14194.401234164681227
95000	14194.401234164681227
96000	14194.401234164683046
97000	14194.401234164683046
98000	14194.401234164681227
99000	14194.401234164681227
100000	14194.401234164681227
101000	14194.401234164681227
102000	14194.401234164681227
103000	14194.401234164681227
104000	14194.401234164681227
105000	14194.401234164681227
106000	14194.401234164681227
107000	14194.401234164681227
108000	14194.401234164681227
109000	14194.401234164681227
110000	14194.401234164681227
111000	14194.401234164681227
112000	14194.401234164681227
113000	14194.401234164681227
114000	14194.401234164681227
115000	14194.401234164681227
116000	14194.401234164681227
117000	14194.401234164681227
118000	14194.401234164681227
119000	14194.401234164681227
120000	14194.401234164681227
121000	14194.401234164681227
122000	14194.401234164681227
123000	14194.401234164681227
124000	14194.401234164681227
125000	14194.401234164681227
126000	14194.401234164681227
127000	14194.401234164681227
128000	14194.401234164681227
129000	14194.401234164681227
130000	14194.401234164683046
131000	14194.401234164681227
132000	14194.401234164681227
133000	14194.401234164681227
134000	14194.401234164681227
135000	14194.401234164681227
136000	14194.401234164681227
137000	14194.401234164681227
138000	14194.401234164681227
139000	14194.401234164681227
140000	14194.401234164681227
141000	14194.401234164681227
142000	14194.401234164681227
143000	14194.401234164681227
144000	14194.401234164681227
145000	14194.401234164681227
146000	14194.401234164681227
147000	14194.401234164681227
148000	14194.401234164681227
149000	14194.401234164681227
150000	14194.401234164681227
151000	14194.401234164681227
152000	14194.401234164681227
153000	14194.401234164681227
154000	14194.401234164681227
155000	14194.401234164681227
156000	14194.401234164681227
157000	14194.401234164681227
158000	14194.401234164681227
159000	14194.401234164683046
160000	14194.401234164681227
161000	14194.401234164681227
162000	14194.401234164681227
163000	14194.401234164681227
164000	14194.401234164681227
165000	14194.401234164681227
166000	14194.401234164681227
167000	14194.401234164681227
168000	14194.401234164681227
169000	14194.401234164681227
170000	14194.401234164681227
171000	14194.401234164681227
172000	14194.401234164681227
173000	14194.401234164681227
174000	14194.401234164681227
175000	14194.401234164681227
176000	14194.401234164683046
177000	14194.401234164681227
178000	14194.401234164681227
179000	14194.401234164681227
180000	14194.401234164681227
181000	14194.401234164681227
182000	14194.401234164681227
183000	14194.401234164681227
184000	14194.401234164681227
185000	14194.401234164681227
186000	14194.401234164681227
187000	14194.401234164681227
188000	14194.401234164681227
189000	14194.401234164681227
190000	14194.401234164681227
191000	14194.401234164681227
192000	14194.401234164681227
193000	14194.401234164681227
194000	14194.401234164681227
195000	14194.401234164681227
196000	14194.401234164681227
197000	14194.401234164681227
198000	14194.401234164681227
199000	14194.401234164681227
200000	14194.401234164681227
201000	14194.401234164681227
202000	14194.401234164681227
203000	14194.401234164681227
204000	14194.401234164681227
205000	14194.401234164681227
206000	14194.401234164681227
207000	14194.401234164681227
208000	14194.401234164681227
209000	14194.401234164681227
210000	14194.401234164681227
211000	14194.401234164681227
212000	14194.401234164681227
213000	14194.401234164681227
213300	14194.401234164681227
last result:	(-25.877417126436164,65.5478654237142,65.54786577918587,-25.877417156154213,65.54786504617671,65.54786495385164,65.54786413948241,65.54786483718793,65.54786528533019,65.54786540261937,65.54786609240136,65.54786507733772,65.54786566209506,65.54786548961893,65.547865035977,-124.8293568500012,65.54786524601244,65.54786664533893,65.5478656240528,65.54786524335977,-25.877417293293927,65.54786534052035,65.54786503492569,65.54786498144937,65.54786574375112,65.54786535996061,-25.87741769579724,65.5478643476519,65.54786485282952,65.54786522284678,65.54786497638162,65.54786546674394,65.54786580599895,-124.82935717875479,65.54786509800503,65.54786564173955,65.54786544098619,-124.82935695354217,65.54786615654436,65.54786462781833)
