seed	12026028	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	17166.175878784197266
 1000	16437.656908664950606
 2000	16757.714548766547523
 3000	16652.725993721353007
 4000	16196.350890406121835
 5000	15642.778326264011412
 6000	14682.308478597600697
 7000	14412.125720831398212
 8000	14270.327543485997012
 9000	14207.672840854620517
10000	14129.292362684962427
11000	14119.595115537355014
12000	14117.108229122199191
13000	14115.872248323710664
14000	14115.472101849334649
15000	14115.336236661405565
16000	14115.309403652434412
17000	14115.301055730866210
18000	14115.298498143460165
19000	14115.297543017686621
20000	14115.297270674636820
21000	14115.297221178960172
22000	14115.297197864287227
23000	14115.297193042086292
24000	14115.297190988154398
25000	14115.297190857501846
26000	14115.297190744620821
27000	14115.297190720237268
28000	14115.297190710176437
29000	14115.297190708832204
30000	14115.297190708155540
31000	14115.297190707859045
32000	14115.297190707751724
33000	14115.297190707726259
34000	14115.297190707713526
35000	14115.297190707709888
36000	14115.297190707709888
37000	14115.297190707711707
38000	14115.297190707709888
39000	14115.297190707708069
40000	14115.297190707709888
41000	14115.297190707708069
42000	14115.297190707708069
43000	14115.297190707708069
44000	14115.297190707708069
45000	14115.297190707708069
46000	14115.297190707708069
47000	14115.297190707708069
48000	14115.297190707708069
49000	14115.297190707708069
50000	14115.297190707708069
51000	14115.297190707708069
52000	14115.297190707708069
53000	14115.297190707709888
54000	14115.297190707708069
55000	14115.297190707708069
56000	14115.297190707708069
57000	14115.297190707708069
58000	14115.297190707708069
59000	14115.297190707708069
60000	14115.297190707708069
61000	14115.297190707708069
62000	14115.297190707708069
63000	14115.297190707708069
64000	14115.297190707708069
65000	14115.297190707708069
66000	14115.297190707708069
67000	14115.297190707708069
68000	14115.297190707708069
69000	14115.297190707708069
70000	14115.297190707708069
71000	14115.297190707708069
72000	14115.297190707708069
73000	14115.297190707708069
74000	14115.297190707708069
75000	14115.297190707708069
76000	14115.297190707708069
77000	14115.297190707708069
78000	14115.297190707708069
79000	14115.297190707708069
80000	14115.297190707708069
81000	14115.297190707708069
