seed	12026026	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	16723.879068549485964
 1000	16348.234158834795380
 2000	16938.105988734052517
 3000	15964.989395225931730
 4000	15971.213364376731988
 5000	15834.497206053043556
 6000	15640.618702392961495
 7000	15624.108074790681712
 8000	15154.260933767422102
 9000	14896.438302701761131
10000	14791.592548170539885
11000	14528.357283129753341
12000	14466.315895625793928
13000	14405.604988859253353
14000	14352.609999961037829
15000	14345.794903036297910
16000	14337.683350333063572
17000	14336.567864828115489
18000	14334.230680759266761
19000	14333.500588053151660
20000	14333.011934792757529
21000	14333.040230515262010
22000	14332.872776952381173
23000	14332.783387740340913
24000	14332.775134790368611
25000	14332.760019592618846
26000	14332.750784782308983
27000	14332.748885618131681
28000	14332.747547362298064
29000	14332.747114501778924
30000	14332.746704580482401
31000	14332.746659976486626
32000	14332.746522512537922
33000	14332.746504194014051
34000	14332.746487432190406
35000	14332.746475414385714
36000	14332.746473090419386
37000	14332.746470599082386
38000	14332.746470090205548
39000	14332.746469356970920
40000	14332.746469296578653
41000	14332.746469248286303
42000	14332.746469201460059
43000	14332.746469194928068
44000	14332.746469187439288
45000	14332.746469185318347
46000	14332.746469184774469
47000	14332.746469184356101
48000	14332.746469184117814
49000	14332.746469184057787
50000	14332.746469184032321
51000	14332.746469184021407
52000	14332.746469184017769
53000	14332.746469184017769
54000	14332.746469184017769
55000	14332.746469184017769
56000	14332.746469184015950
57000	14332.746469184017769
58000	14332.746469184015950
59000	14332.746469184015950
60000	14332.746469184014131
61000	14332.746469184015950
62000	14332.746469184015950
63000	14332.746469184014131
64000	14332.746469184014131
65000	14332.746469184014131
66000	14332.746469184015950
67000	14332.746469184014131
68000	14332.746469184014131
69000	14332.746469184014131
70000	14332.746469184014131
71000	14332.746469184014131
72000	14332.746469184014131
73000	14332.746469184014131
74000	14332.746469184014131
75000	14332.746469184014131
76000	14332.746469184014131
77000	14332.746469184014131
78000	14332.746469184014131
79000	14332.746469184014131
80000	14332.746469184014131
81000	14332.746469184014131
82000	14332.746469184014131
83000	14332.746469184014131
84000	14332.746469184014131
85000	14332.746469184014131
86000	14332.746469184014131
87000	14332.746469184015950
88000	14332.746469184014131
89000	14332.746469184014131
90000	14332.746469184014131
91000	14332.746469184014131
92000	14332.746469184014131
93000	14332.746469184014131
94000	14332.746469184014131
95000	14332.746469184014131
96000	14332.746469184014131
97000	14332.746469184014131
98000	14332.746469184014131
99000	14332.746469184014131
100000	14332.746469184014131
101000	14332.746469184014131
102000	14332.746469184014131
103000	14332.746469184014131
104000	14332.746469184014131
105000	14332.746469184014131
106000	14332.746469184014131
107000	14332.746469184014131
108000	14332.746469184014131
109000	14332.746469184014131
110000	14332.746469184014131
111000	14332.746469184014131
111500	14332.746469184014131
last result:	(-124.82935670545413,65.54786481136458,65.54786517623721,65.54786521168106,65.54786505232885,-25.877417265879522,65.5478649576572,-25.877417229649602,-25.877417111980222,-124.82935592541665,65.54786508392456,65.54786508825288,65.54786562873821,-25.87741744512406,65.54786557167228,65.54786559821531,65.54786505053798,65.54786463857589,65.54786486950913,-25.877416677274386,65.54786447090935,65.54786541630224,65.5478645609137,65.54786538656606,65.54786573983957,65.547864987669,65.54786529331108,65.54786496486044,65.54786561413991,65.54786480788475,-25.877417219098035,65.54786450409833,65.54786545645551,65.54786552022406,65.54786522358769,65.54786415729124,65.54786459736461,65.54786531941599,65.54786521020817,65.54786447762825)
