seed	12026021	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	16477.927071543865168
 1000	16666.358041995757958
 2000	16638.637624798106117
 3000	16811.838489520883741
 4000	16540.871562400690891
 5000	15901.869358927497160
 6000	15840.345993986613394
 7000	15641.301527938318031
 8000	15155.753940739532482
 9000	14683.617080554477070
10000	14539.965375023781235
11000	14464.602985501551302
12000	14361.679684208909748
13000	14294.451016050850740
14000	14264.142679018006675
15000	14262.391207305230637
16000	14256.126619247512281
17000	14255.220534387546650
18000	14254.635946483684165
19000	14253.966288415209419
20000	14253.893101738069163
21000	14253.856778606517764
22000	14253.826659443506287
23000	14253.823470246765282
24000	14253.818356527435753
25000	14253.817289759512278
26000	14253.816846583191364
27000	14253.816412165200745
28000	14253.816342740035907
29000	14253.816198403110320
30000	14253.816173350282043
31000	14253.816127601414337
32000	14253.816116286714532
33000	14253.816112324671849
34000	14253.816110439975091
35000	14253.816108923807406
36000	14253.816108085078668
37000	14253.816107923739764
38000	14253.816107874521549
39000	14253.816107830640249
40000	14253.816107800874306
41000	14253.816107794442360
42000	14253.816107790871683
43000	14253.816107789363741
44000	14253.816107788794397
45000	14253.816107788232330
46000	14253.816107787941291
47000	14253.816107787852161
48000	14253.816107787803048
49000	14253.816107787788496
50000	14253.816107787783039
51000	14253.816107787779401
52000	14253.816107787779401
53000	14253.816107787779401
54000	14253.816107787779401
55000	14253.816107787779401
56000	14253.816107787777582
57000	14253.816107787777582
58000	14253.816107787777582
59000	14253.816107787777582
60000	14253.816107787779401
61000	14253.816107787779401
62000	14253.816107787777582
63000	14253.816107787777582
64000	14253.816107787777582
65000	14253.816107787777582
66000	14253.816107787777582
67000	14253.816107787777582
68000	14253.816107787777582
69000	14253.816107787777582
70000	14253.816107787777582
71000	14253.816107787777582
72000	14253.816107787777582
73000	14253.816107787777582
74000	14253.816107787777582
75000	14253.816107787777582
76000	14253.816107787777582
77000	14253.816107787777582
78000	14253.816107787777582
79000	14253.816107787777582
80000	14253.816107787777582
81000	14253.816107787777582
82000	14253.816107787777582
83000	14253.816107787777582
84000	14253.816107787777582
85000	14253.816107787777582
86000	14253.816107787777582
87000	14253.816107787777582
88000	14253.816107787779401
89000	14253.816107787777582
90000	14253.816107787777582
91000	14253.816107787777582
92000	14253.816107787777582
93000	14253.816107787779401
94000	14253.816107787777582
95000	14253.816107787777582
96000	14253.816107787777582
97000	14253.816107787777582
98000	14253.816107787777582
99000	14253.816107787777582
100000	14253.816107787777582
101000	14253.816107787777582
102000	14253.816107787777582
103000	14253.816107787779401
104000	14253.816107787777582
105000	14253.816107787777582
106000	14253.816107787777582
107000	14253.816107787777582
108000	14253.816107787777582
109000	14253.816107787777582
110000	14253.816107787777582
111000	14253.816107787777582
112000	14253.816107787777582
113000	14253.816107787777582
114000	14253.816107787777582
115000	14253.816107787777582
116000	14253.816107787777582
117000	14253.816107787777582
118000	14253.816107787777582
119000	14253.816107787777582
120000	14253.816107787777582
121000	14253.816107787777582
122000	14253.816107787777582
123000	14253.816107787777582
124000	14253.816107787777582
125000	14253.816107787777582
126000	14253.816107787777582
127000	14253.816107787777582
127600	14253.816107787777582
last result:	(-25.87741731936619,-25.8774167113984,65.5478648593573,-124.82935592750438,65.54786600203134,65.5478647195892,65.54786498407191,65.54786484318853,65.54786526053628,65.5478653120583,65.54786490927846,65.54786539610568,-25.877417784884067,65.547864219711,65.54786460401627,-25.87741748215623,65.54786459489193,-124.82935653811867,65.54786524532689,65.54786498750315,65.54786579609502,65.54786524553312,65.54786489874097,65.54786525471164,65.5478646349491,65.54786580224018,65.54786568245758,65.54786434261973,65.54786450058371,65.5478652184718,65.54786429223522,65.54786466693831,65.54786515337857,-25.877417006512967,-25.877418432535347,65.54786427575205,-124.82935594900641,-124.82935645976741,65.54786521761012,-25.877417832779447)
