seed	12026021	poultation_size	100	mean	3.0	sigma	40.0
evals	RastrginProblem vlaue
    1	85826.332987460744334
 1000	25152.793611506036541
 2000	5735.198178261770408
 3000	2531.849037181715630
 4000	2235.342930268277087
 5000	987.648803680462152
 6000	825.811628231896520
 7000	679.875392077711012
 8000	546.718306096895617
 9000	429.752515015674135
10000	404.054790510451653
11000	443.681577507859117
12000	464.667505020615351
13000	426.628935543811508
14000	439.155115226804696
15000	369.091833901886673
16000	455.724015609836044
17000	521.085437935515984
18000	508.929603266675997
19000	519.371870651665290
20000	445.036675650339987
21000	538.430012133547848
22000	421.960904815132096
23000	430.881837547372527
24000	403.095340539639153
25000	442.274290457977145
26000	370.996829670193222
27000	425.298636451125390
28000	412.988217218160912
29000	380.610853259900011
30000	393.675160225044010
31000	430.654128121823589
32000	361.779671908713226
33000	438.292027718096563
34000	402.066023630356085
35000	471.518183943714178
36000	310.629234400316989
37000	241.159977787389778
38000	255.373777242473238
39000	173.433590523600031
40000	95.294030389980975
41000	76.247142010369117
42000	46.537313198544382
43000	28.532571033913626
44000	25.859476774247835
45000	18.099609053496152
46000	15.413493991315640
47000	14.604397970473931
48000	14.149585164918062
49000	14.067826393271412
50000	14.010489267251426
51000	13.966829069319726
52000	13.950339511656981
53000	13.936804216768120
54000	13.932763436248653
55000	13.930593033124772
56000	13.930465707396575
57000	13.929815174686226
58000	13.929604948336429
59000	13.929509099158254
60000	13.929452277811233
61000	13.929443234135116
62000	13.929432225515905
63000	13.929426049597375
64000	13.929423687714751
65000	13.929422464139174
66000	13.929422252869534
67000	13.929421981777770
68000	13.929421964929286
69000	13.929421815490041
70000	13.929421776444405
71000	13.929421770716019
72000	13.929421770390100
73000	13.929421763456041
74000	13.929421762916263
75000	13.929421762198398
76000	13.929421761831945
77000	13.929421761660732
78000	13.929421761583404
79000	13.929421761534257
80000	13.929421761509355
81000	13.929421761499071
82000	13.929421761490810
83000	13.929421761488836
84000	13.929421761487458
85000	13.929421761487310
86000	13.929421761487141
86200	13.929421761487070
last result:	(-1.0455944890323896e-09,1.1049111350388041e-09,0.9949586285531854,-3.8739909146799206e-11,-1.2685609540633967e-09,4.851798048622771e-09,3.0806069635431647e-09,-0.9949586381040036,-3.1466842631526894e-09,0.9949586386173283,1.1110615162027172e-09,1.2301032057973269e-10,5.532401284580883e-09,-2.752639623846925e-09,5.750730484582664e-09,-2.6363473065710085e-09,4.527932588388414e-09,1.6135273512694349e-09,-4.3011359550466947e-10,1.9899122330559273,-0.9949586360330376,1.5057676006100043e-09,0.9949586386583443,-4.279390309330232e-10,-6.4574022332544344e-09,-5.1349316968654155e-09,-4.7230272860404826e-09,0.9949586345069277,-3.5337839769353758e-09,1.1635529689341385e-09,0.99495863429406,-1.5305144618063047e-10,0.994958638992668,-0.9949586353741781,-1.0205117332125436e-09,-7.250885706991016e-10,-1.522023328745815e-09,-1.166518729325793e-09,-0.9949586367041728,-2.5464270183055125e-09)
