seed	12026027	poultation_size	100	mean	3.0	sigma	40.0
evals	SchwefelProblem vlaue
    1	16902.572177768637630
 1000	16925.221800161332794
 2000	16501.279130360948329
 3000	16465.588918265628308
 4000	16113.215661544945760
 5000	15862.551580311426733
 6000	14991.248923167224348
 7000	14556.573455096806356
 8000	14427.925923978615174
 9000	14261.522249886247664
10000	14228.174004137865268
11000	14215.877738112016232
12000	14215.030534411707777
13000	14214.481706198956090
14000	14214.312826019056956
15000	14214.278789111627702
16000	14214.268487002858819
17000	14214.265513418717092
18000	14214.264554505523847
19000	14214.264408364801056
20000	14214.264173057903463
21000	14214.264101068010859
22000	14214.264090109687459
23000	14214.264087883246248
24000	14214.264086732007854
25000	14214.264086186080021
26000	14214.264086096727624
27000	14214.264086069988480
28000	14214.264086063241848
29000	14214.264086060640693
30000	14214.264086059612964
31000	14214.264086059374677
32000	14214.264086059323745
33000	14214.264086059305555
34000	14214.264086059294641
35000	14214.264086059294641
36000	14214.264086059294641
37000	14214.264086059292822
38000	14214.264086059292822
39000	14214.264086059292822
40000	14214.264086059292822
41000	14214.264086059292822
42000	14214.264086059292822
43000	14214.264086059292822
44000	14214.264086059292822
45000	14214.264086059292822
46000	14214.264086059292822
47000	14214.264086059292822
48000	14214.264086059292822
49000	14214.264086059292822
50000	14214.264086059292822
51000	14214.264086059292822
52000	14214.264086059292822
53000	14214.264086059292822
54000	14214.264086059292822
55000	14214.264086059292822
56000	14214.264086059292822
57000	14214.264086059292822
58000	14214.264086059292822
59000	14214.264086059292822
60000	14214.264086059292822
61000	14214.264086059292822
62000	14214.264086059292822
63000	14214.264086059292822
64000	14214.264086059292822
65000	14214.264086059292822
65800	14214.264086059292822
last result:	(-124.82935673786294,65.5478656754646,65.54786493371176,65.54786501913132,65.5478656913533,65.54786556742222,65.54786512514701,65.54786501055206,65.54786512836768,65.54786504670231,-25.877417076546173,65.54786608852716,65.54786556429163,65.54786483250722,65.5478644199845,65.54786517833476,-25.87741708676789,65.54786547960677,65.54786535686719,65.54786534765653,65.54786481279788,65.54786627179247,65.54786422754121,65.5478645581765,65.54786417060906,-124.82935697669029,65.54786569023513,-25.877417929770687,-124.82935670662438,65.5478659296312,65.54786524806569,-124.82935645105358,-25.877417532660434,65.5478648275425,65.54786473732,-25.87741763219088,65.54786431636748,65.54786503319181,65.54786531939912,-25.87741676832544)
