seed	12026026	poultation_size	100	mean	3.0	sigma	40.0
evals	AckleyProblem vlaue
    1	21.703945891526537
 1000	21.521716466748977
 2000	21.570467439972962
 3000	21.650565819878629
 4000	21.853023387373799
 5000	21.550016913966356
 6000	21.646187104586083
 7000	21.766812366651564
 8000	21.726747696614289
 9000	21.719435787266288
10000	21.809367516510548
11000	21.697092228308758
12000	21.796494211837683
13000	21.844792057252043
14000	21.633168585717822
15000	21.755651164511576
16000	21.754028056455880
17000	21.807958285434474
18000	21.691578363490386
19000	21.851519985756269
20000	21.698515681922657
21000	21.742476209630549
22000	21.712157455007848
23000	21.771879480354599
24000	21.673245356559121
25000	21.731143933761000
26000	21.713540727799309
27000	21.572444431108742
28000	21.794964727624709
29000	21.715611007422822
30000	21.416143078266376
31000	21.808836535298511
32000	21.766468664473969
33000	21.727025869702260
34000	21.750891952462748
35000	21.621578385290427
36000	21.653210408538687
37000	21.927662328888751
38000	21.772709277345559
39000	21.787731052841483
40000	21.725142264067369
41000	21.731077807206507
42000	21.865867547964825
43000	21.852030544907979
44000	21.701715463991302
45000	21.564866980075042
46000	21.724149685057995
47000	21.848932505500109
48000	21.781418372699274
49000	21.699977287878728
50000	21.842280390874084
51000	21.744326538633217
52000	21.729568505266489
53000	21.709208854262407
54000	21.626256968769511
55000	21.652205794941882
56000	21.730236208091302
57000	21.799766341999050
58000	21.755561895259209
59000	21.619031287109159
60000	21.653593003513794
61000	21.759540614175073
62000	21.559522225464445
63000	21.717820286763260
64000	21.757544249365072
65000	21.790774103393506
66000	21.794505926016114
67000	21.904257724265172
68000	21.585954790110915
69000	21.761703094358840
70000	21.691786892256491
71000	21.681493970260458
72000	21.742566302109637
73000	21.767746128581404
74000	21.807815567032527
75000	21.579266693224820
76000	21.762182291856430
77000	21.689421536854550
78000	21.750510088423486
79000	21.573569535017665
80000	21.675112675438381
81000	21.745736259189194
82000	21.750537792284856
83000	21.601125330677835
84000	21.716786104827044
85000	21.602066267641590
86000	21.760435238826201
87000	21.874833781074216
88000	21.597983548650255
89000	21.752836597162332
90000	21.679018793898887
91000	21.685792001740431
92000	21.734011159897928
93000	21.628700462047334
94000	21.671540126235797
95000	21.611622366316194
96000	21.563625548217022
97000	21.710035012532870
98000	21.573811318358949
99000	21.470804095955565
100000	21.717417578353466
101000	21.729485266637731
102000	21.566714685642708
103000	21.755168504105630
104000	21.816865987494694
105000	21.536453437664669
106000	21.791148529471375
107000	21.866036110493589
108000	21.597230616681127
109000	21.787500379232437
110000	21.758578531057179
111000	21.860074594526058
112000	22.029857690726651
113000	21.873701363751877
114000	21.708239400337742
115000	21.731486265642960
116000	21.774041534172554
117000	21.770357980600853
118000	21.620598594390312
119000	21.643685202859629
120000	21.544830270395696
121000	21.595258872874346
122000	21.883403902071890
123000	21.767157884430809
124000	21.672713297472377
125000	21.702592740037911
126000	21.529214549959761
127000	21.720366145697380
128000	21.768629429274753
129000	21.721754479956939
130000	21.647950666277943
131000	21.783174165688376
132000	21.742856348365077
133000	21.637817735755302
134000	21.463576303034223
135000	21.779032000812212
136000	21.347276597931206
137000	21.657562332118843
138000	21.642134194781224
139000	21.638069388767683
140000	21.684041582652721
141000	21.694753948396574
142000	21.533528732328325
143000	21.617665575281450
144000	21.547378685733769
145000	21.650315723180444
146000	21.714271623555195
147000	21.661912988957219
148000	21.589735620605637
149000	21.672349460131855
150000	21.844431280366276
151000	21.753597483578769
152000	21.779880064638469
153000	21.825766983078257
154000	21.717730046821547
155000	21.627236076467355
156000	21.728192821901427
157000	21.806971506747630
158000	21.763178434235499
159000	21.699510653466099
160000	21.760498925366644
161000	21.706238052325830
162000	21.697374500611321
163000	21.848374306189552
164000	21.724595545668276
165000	21.689226198375557
166000	21.759035879740978
167000	21.639966260715145
168000	21.783697598361908
169000	21.697517352964876
170000	21.580510003327525
