seed	12026023	poultation_size	100	mean	3.0	sigma	40.0
evals	EllipsoidProblem vlaue
    1	3175600654.396100997924805
 1000	1611787798.054022073745728
 2000	483636072.452225327491760
 3000	648342579.303550124168396
 4000	627677459.890374779701233
 5000	193735982.053233385086060
 6000	120379357.397770151495934
 7000	155556014.361203670501709
 8000	48457525.373602107167244
 9000	50509029.427518934011459
10000	31537526.996615748852491
11000	14816266.448782296851277
12000	9043051.528218574821949
13000	11262216.256982607766986
14000	6521091.713930220343173
15000	5226967.532970489934087
16000	4139314.588522435165942
17000	4603323.261544761247933
18000	3043117.157288305927068
19000	2232014.861823309678584
20000	1854030.772742812754586
21000	848809.989278455730528
22000	670554.887221372686327
23000	502955.363037494127639
24000	300655.099626772222109
25000	272833.365338944946416
26000	283040.532289373921230
27000	176012.261994597589364
28000	166040.748529999109451
29000	175506.564351130771684
30000	104272.848054414120270
31000	127168.550161979466793
32000	131082.513145064003766
33000	93781.589828503463650
34000	61043.132872691545344
35000	51411.624360523885116
36000	44649.110132548878028
37000	29542.117795933692832
38000	19017.754270896166418
39000	32459.956562406387093
40000	21695.013958688592538
41000	15919.653251225045096
42000	12969.421488712543578
43000	18766.960661357628851
44000	9221.517100329969253
45000	8249.503791499955696
46000	6676.765494104070058
47000	4748.300206135854751
48000	4344.227078637949489
49000	4232.909502151809647
50000	5121.752998381822181
51000	4001.701474668084302
52000	3500.475484261511156
53000	2023.566321895867759
54000	1603.456954672306438
55000	1432.502682430324057
56000	1554.619496106266979
57000	1438.453796442941893
58000	1079.379222571433047
59000	357.074030134305758
60000	219.160854521966684
61000	103.922025418041500
62000	79.526059503079040
63000	53.938538896177512
64000	26.570728178176552
65000	17.908388482290849
66000	16.055034892968287
67000	6.943806740176190
68000	3.525502268465834
69000	2.340239650035753
70000	2.533510280714158
71000	2.106039373651925
72000	1.375304847995655
73000	0.416668356012150
74000	0.117524800787790
75000	0.055601774398603
76000	0.037266322694415
77000	0.020203626248068
78000	0.011740988523780
79000	0.004401797333843
80000	0.001369880854980
81000	0.000501087751990
82000	0.000211428546344
83000	0.000147738306397
84000	0.000063480062611
85000	0.000015970959065
86000	0.000007554306775
87000	0.000002783544944
88000	0.000001639293028
89000	0.000000556488521
90000	0.000000450163682
91000	0.000000185350873
92000	0.000000066774383
93000	0.000000045022750
94000	0.000000017608916
95000	0.000000008739308
96000	0.000000004387399
97000	0.000000001497801
98000	0.000000000600495
99000	0.000000000237080
100000	0.000000000114634
101000	0.000000000050905
102000	0.000000000022839
103000	0.000000000007239
104000	0.000000000003981
105000	0.000000000001440
106000	0.000000000000888
107000	0.000000000000293
108000	0.000000000000185
108100	0.000000000000086
last result:	(-4.0509551106644276e-08,-3.6469068000892835e-08,2.100426884271875e-08,-3.9780544729999276e-08,-6.104023893862694e-09,-3.301546101321442e-08,1.1994307653820527e-09,-1.2040993594701486e-08,2.172091849313797e-08,6.665893153165842e-10,6.590298319763883e-09,2.076383759287117e-09,1.2089487730367254e-08,-3.6285845755388876e-09,5.602793749454726e-09,2.6669386223261253e-09,-4.956103664299586e-10,8.955842026257269e-10,-4.1324786162391423e-10,2.524883647432434e-09,1.303785183336603e-09,2.8519066258534346e-10,1.2252651620763857e-09,5.509764654263071e-11,-4.108390802179864e-11,4.5245870856849307e-10,-8.556331147949245e-11,2.1203195548251246e-10,-9.24573094938761e-11,-2.307555493672632e-10,-3.616842129823305e-10,4.601509290699813e-11,8.525598719433219e-11,2.619393810613575e-10,-9.763585325410018e-11,-7.042210468891637e-11,3.5546700537825445e-12,-1.1794399827511335e-11,-6.024533831952511e-11,7.869584739765878e-11)
