seed	12026027	poultation_size	100	mean	3.0	sigma	40.0
evals	RastrginProblem vlaue
    1	65984.566332607719232
 1000	14527.569556640906740
 2000	5077.491314515348677
 3000	1797.215607058926707
 4000	983.395322254691905
 5000	563.064511398563354
 6000	487.661697986101672
 7000	475.570064793680444
 8000	441.356585376734074
 9000	408.375108755233555
10000	504.022114022882931
11000	346.137851968932068
12000	271.609245452020048
13000	192.765981083872219
14000	96.836637688191757
15000	30.077636651214149
16000	12.997167976595918
17000	9.799609857670923
18000	7.649130076191840
19000	7.295469160290390
20000	7.050052259208371
21000	6.978373034815098
22000	6.970355564938194
23000	6.966715076262656
24000	6.965728275058909
25000	6.964905723876495
26000	6.964759893991449
27000	6.964726640022363
28000	6.964719316908432
29000	6.964715588908581
30000	6.964713940775647
31000	6.964713554770425
32000	6.964713448591914
33000	6.964713417450692
34000	6.964713404182326
35000	6.964713402431006
36000	6.964713400149627
37000	6.964713399772009
38000	6.964713399690512
39000	6.964713399660122
40000	6.964713399654718
41000	6.964713399653771
42000	6.964713399653220
43000	6.964713399653093
43100	6.964713399653091
last result:	(-7.134886681608606e-10,-2.883119616376251e-09,1.9136306757182988e-09,-1.6155106448665282e-09,-1.3103229128344564e-09,-2.6752936206954444e-09,-6.825142493173143e-11,1.8596354451568407e-10,-2.035932225215095e-09,-0.9949586387322762,-2.8242199313851684e-09,3.169856816550967e-09,-1.1699337755602053e-10,1.1623409559954684e-09,0.9949586343371837,3.985896752567069e-09,-1.883215567999914e-09,1.628963329681978e-09,2.6680166550703605e-09,-0.9949586363121871,3.3241495468291535e-10,0.9949586375932226,-2.0889802740005314e-09,-4.624973345123311e-09,-2.160693499850447e-09,-5.452399800481961e-10,4.5912525426927765e-09,1.3688293389431592e-09,-6.429907590393504e-10,-0.9949586390122513,2.7357557792808797e-09,-2.8672363174438815e-09,-2.8857411650396597e-09,-1.9629276070209358e-09,-0.9949586385154058,-3.7667662899022215e-09,-2.0694882910074494e-09,0.9949586358392376,3.970564064545201e-09,-2.2480448153151005e-09)
